ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.50.45.6,PHXAZRT31,PHXAZRT31.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.10.26.92,DALTXCO85,DALTXCO85.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.20.34.46,ATLGASW35,ATLGASW35.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,1,0
10.50.232.111,PHXAZCO96,PHXAZCO96.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core,0,0
10.10.82.143,AUSTXRT85,AUSTXRT85.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.10.32.220,OKCOKED50,OKCOKED50.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0
10.10.44.88,DALTXED76,DALTXED76.central.lightspeed.net,central,down,Cisco,ISR4431,edge,0,0
10.50.39.26,PHXAZSW11,PHXAZSW11.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.207.68,LAXCART34,LAXCART34.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.40.178.122,BNATNDS04,BNATNDS04.southeast.lightspeed.net,southeast,down,ADVA,FSP150,dist,0,0
10.30.249.113,SFOCADS73,SFOCADS73.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.60.213.11,BOSMAAG27,BOSMAAG27.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.30.52.26,SFOCADS08,SFOCADS08.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.30.186.162,LAXCAAG46,LAXCAAG46.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.40.219.131,MIAFLAG34,MIAFLAG34.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.40.163.236,MIAFLDS19,MIAFLDS19.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.10.55.71,AUSTXCO24,AUSTXCO24.central.lightspeed.net,central,active,Juniper,MX204,core,0,0
10.70.49.216,GEGWACO98,GEGWACO98.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.50.168.124,PHXAZSW16,PHXAZSW16.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.10.193.67,OKCOKSW46,OKCOKSW46.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.10.33.225,OKCOKRT22,OKCOKRT22.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.70.103.190,PORORAG27,PORORAG27.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,0,0
10.50.186.116,ABQNMSW60,ABQNMSW60.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.217.236,SEAWAAG24,SEAWAAG24.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0
10.40.47.234,MIAFLDS44,MIAFLDS44.southeast.lightspeed.net,southeast,retired,Juniper,QFX5120,dist,0,0
10.30.18.178,SEAWART55,SEAWART55.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.70.62.247,BOIIDED19,BOIIDED19.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.20.19.192,PITPADS67,PITPADS67.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.20.206.66,PITPASW36,PITPASW36.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.158.96,BOIIDRT21,BOIIDRT21.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.36.127,BOIIDCO61,BOIIDCO61.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.10.67.254,AUSTXCO92,AUSTXCO92.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0
10.30.98.67,SEAWACO51,SEAWACO51.west.lightspeed.net,west,degraded,Juniper,MX204,core,0,0
10.30.199.50,SFOCASW93,SFOCASW93.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.161.180,ATLGACO79,ATLGACO79.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.20.238.81,PITPASW42,PITPASW42.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,0,0
10.10.223.0,AUSTXCO67,AUSTXCO67.central.lightspeed.net,central,degraded,Cisco,NCS540,core,0,0
10.10.122.231,OKCOKCO46,OKCOKCO46.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.50.209.172,ELPTXDS99,ELPTXDS99.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,0,0
10.70.253.130,BOIIDRT53,BOIIDRT53.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.54.202,BOSMACO79,BOSMACO79.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,1
10.10.201.29,DALTXRT50,DALTXRT50.central.lightspeed.net,central,down,Arista,7050X3,rtr,0,0
10.20.161.164,PITPADS15,PITPADS15.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.30.5.2,SFOCART24,SFOCART24.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.30.136.148,LAXCASW43,LAXCASW43.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.50.212.120,ELPTXRT49,ELPTXRT49.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.20.47.63,PITPAAG50,PITPAAG50.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.20.153.118,ATLGASW48,ATLGASW48.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.50.50.124,PHXAZDS88,PHXAZDS88.southwest.lightspeed.net,southwest,down,Juniper,QFX5120,dist,0,0
10.10.154.77,OKCOKED93,OKCOKED93.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0
10.30.43.246,SEAWAAG72,SEAWAAG72.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0
10.20.212.104,ATLGASW37,ATLGASW37.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.10.97.149,OKCOKED27,OKCOKED27.central.lightspeed.net,central,retired,RAD,ETX-2,edge,0,0
10.60.176.29,BOSMAED76,BOSMAED76.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,1,1
10.40.2.169,JAXFLDS82,JAXFLDS82.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,0,0
10.50.216.157,PHXAZED94,PHXAZED94.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,1,0
10.50.91.126,ABQNMSW13,ABQNMSW13.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.70.53.123,PORORAG52,PORORAG52.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.30.244.95,LAXCACO40,LAXCACO40.west.lightspeed.net,west,active,Juniper,MX204,core,0,1
10.30.116.240,LAXCACO78,LAXCACO78.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.50.81.116,PHXAZAG47,PHXAZAG47.southwest.lightspeed.net,southwest,down,Arista,7280R,agg,0,0
10.40.85.211,BNATNCO45,BNATNCO45.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0
10.10.119.74,DALTXSW92,DALTXSW92.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.30.80.188,LAXCASW96,LAXCASW96.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.142.118,CLTNCDS40,CLTNCDS40.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.60.49.124,PHLPACO41,PHLPACO41.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core,0,0
10.20.13.136,ATLGASW55,ATLGASW55.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.20.246.66,PITPAAG45,PITPAAG45.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0
10.30.22.228,SFOCACO95,SFOCACO95.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.40.73.242,MIAFLSW77,MIAFLSW77.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.10.186.208,DALTXAG41,DALTXAG41.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.50.194.125,ELPTXED37,ELPTXED37.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.20.205.25,CLTNCCO54,CLTNCCO54.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.60.203.17,BOSMACO61,BOSMACO61.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,0,0
10.60.39.110,PHLPART82,PHLPART82.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.221.135,SFOCART79,SFOCART79.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.10.61.180,OKCOKAG60,OKCOKAG60.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.30.226.126,LAXCAAG86,LAXCAAG86.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0
10.40.179.127,BNATNRT16,BNATNRT16.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,1,0
10.70.127.128,GEGWART14,GEGWART14.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.176.1,SEAWART98,SEAWART98.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.30.180.253,LAXCART95,LAXCART95.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.20.21.91,ATLGASW63,ATLGASW63.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.251.40,PORORDS73,PORORDS73.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,0,0
10.40.251.197,JAXFLED49,JAXFLED49.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.60.197.155,BOSMAAG23,BOSMAAG23.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1
10.70.179.51,PORORAG63,PORORAG63.northwest.lightspeed.net,northwest,retired,Arista,7280R,agg,0,0
10.50.235.125,PHXAZDS69,PHXAZDS69.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0
10.60.73.24,NYCNYCO55,NYCNYCO55.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,0,0
10.70.36.213,GEGWAED42,GEGWAED42.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0
10.10.17.104,OKCOKRT99,OKCOKRT99.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.20.208.107,CLTNCAG40,CLTNCAG40.east.lightspeed.net,east,down,Arista,7280R,agg,0,0
10.40.207.30,MIAFLSW87,MIAFLSW87.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.20.253.247,PITPACO28,PITPACO28.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,core,0,0
10.70.190.69,BOIIDCO82,BOIIDCO82.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.70.144.59,BOIIDSW36,BOIIDSW36.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.50.97.190,PHXAZED04,PHXAZED04.southwest.lightspeed.net,southwest,down,Cisco,ISR4431,edge,0,0
10.20.161.19,PITPART33,PITPART33.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.50.150.220,PHXAZSW70,PHXAZSW70.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,1,0
10.10.145.196,DALTXDS52,DALTXDS52.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.40.156.239,MIAFLSW12,MIAFLSW12.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,0
10.40.125.123,JAXFLDS55,JAXFLDS55.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.60.108.51,NYCNYRT21,NYCNYRT21.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.10.6.136,DALTXSW25,DALTXSW25.central.lightspeed.net,central,retired,Cisco,Catalyst9300,sw,0,0
10.10.49.33,DALTXAG30,DALTXAG30.central.lightspeed.net,central,retired,Arista,7280R,agg,0,0
10.40.126.75,BNATNAG97,BNATNAG97.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.70.108.98,PORORRT48,PORORRT48.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.40.107.81,MIAFLED88,MIAFLED88.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.50.67.222,ABQNMED14,ABQNMED14.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.10.30.255,AUSTXDS79,AUSTXDS79.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.10.225.24,OKCOKAG25,OKCOKAG25.central.lightspeed.net,central,active,ADVA,FSP3000,agg,1,0
10.70.214.138,PORORSW44,PORORSW44.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.20.251.85,CLTNCED01,CLTNCED01.east.lightspeed.net,east,degraded,Juniper,SRX345,edge,1,0
10.30.243.16,SFOCAAG78,SFOCAAG78.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0
10.20.38.183,CLTNCRT26,CLTNCRT26.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.10.68.72,OKCOKED66,OKCOKED66.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge,0,0
10.20.33.163,ATLGART08,ATLGART08.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.10.102.93,AUSTXAG50,AUSTXAG50.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.40.220.85,MIAFLED43,MIAFLED43.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,0,0
10.20.132.184,PITPASW43,PITPASW43.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.20.11.53,CLTNCRT19,CLTNCRT19.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.60.145.221,PHLPART79,PHLPART79.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.10.157.69,OKCOKCO29,OKCOKCO29.central.lightspeed.net,central,degraded,Juniper,MX204,core,0,0
10.20.255.213,CLTNCAG13,CLTNCAG13.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.60.200.12,BOSMACO68,BOSMACO68.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,1
10.20.40.78,CLTNCCO39,CLTNCCO39.east.lightspeed.net,east,active,Juniper,MX204,core,0,0
10.10.139.196,DALTXED46,DALTXED46.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.20.237.182,PITPASW99,PITPASW99.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.50.117.216,ABQNMED93,ABQNMED93.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,1,0
10.70.18.9,PORORSW87,PORORSW87.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw,0,0
10.50.75.171,PHXAZSW02,PHXAZSW02.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.8.11,SFOCAAG23,SFOCAAG23.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.10.138.25,DALTXSW06,DALTXSW06.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.10.1.124,DALTXRT13,DALTXRT13.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.20.63.236,CLTNCSW61,CLTNCSW61.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.40.13.15,JAXFLED37,JAXFLED37.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0
10.50.187.40,ABQNMED09,ABQNMED09.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.30.68.58,SFOCADS20,SFOCADS20.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.40.74.109,BNATNDS84,BNATNDS84.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,1
10.20.199.204,ATLGADS31,ATLGADS31.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.10.77.125,AUSTXCO34,AUSTXCO34.central.lightspeed.net,central,active,Juniper,MX204,core,0,0
10.70.173.156,PORORAG56,PORORAG56.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.10.31.197,DALTXCO05,DALTXCO05.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.60.132.51,PHLPASW68,PHLPASW68.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.20.202.125,ATLGART43,ATLGART43.east.lightspeed.net,east,retired,Arista,7050X3,rtr,0,0
10.20.165.167,CLTNCCO85,CLTNCCO85.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.30.201.162,SFOCADS89,SFOCADS89.west.lightspeed.net,west,down,Juniper,QFX5120,dist,0,0
10.10.143.98,AUSTXDS43,AUSTXDS43.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.20.155.240,ATLGAAG63,ATLGAAG63.east.lightspeed.net,east,down,Arista,7280R,agg,0,0
10.70.89.170,PORORCO26,PORORCO26.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.10.176.99,DALTXDS98,DALTXDS98.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0
10.40.235.143,JAXFLSW15,JAXFLSW15.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.30.75.72,SFOCART27,SFOCART27.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.50.20.214,ELPTXED67,ELPTXED67.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.60.149.202,PHLPAAG33,PHLPAAG33.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.10.160.46,OKCOKAG47,OKCOKAG47.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.20.221.45,CLTNCDS50,CLTNCDS50.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.40.233.151,MIAFLED59,MIAFLED59.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.30.101.206,SFOCAAG70,SFOCAAG70.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.70.211.57,BOIIDCO79,BOIIDCO79.northwest.lightspeed.net,northwest,down,Juniper,MX204,core,0,0
10.10.8.243,DALTXRT22,DALTXRT22.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.10.233.174,AUSTXDS81,AUSTXDS81.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,0,0
10.10.120.240,DALTXCO67,DALTXCO67.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.20.135.43,CLTNCSW11,CLTNCSW11.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,1,0
10.40.59.163,MIAFLED62,MIAFLED62.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.50.107.250,PHXAZED08,PHXAZED08.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge,1,0
10.10.71.215,DALTXAG81,DALTXAG81.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.20.234.99,ATLGART25,ATLGART25.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.30.123.124,LAXCART78,LAXCART78.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.40.72.241,BNATNAG38,BNATNAG38.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.40.1.52,BNATNDS56,BNATNDS56.southeast.lightspeed.net,southeast,down,Juniper,QFX5120,dist,0,0
10.50.218.51,ABQNMAG19,ABQNMAG19.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.40.124.158,MIAFLED31,MIAFLED31.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge,0,0
10.70.253.98,GEGWACO74,GEGWACO74.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.20.179.113,CLTNCED17,CLTNCED17.east.lightspeed.net,east,down,Cisco,ISR4431,edge,1,0
10.20.136.113,CLTNCRT48,CLTNCRT48.east.lightspeed.net,east,down,Arista,7050X3,rtr,0,0
10.50.108.144,ABQNMRT46,ABQNMRT46.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.40.149.194,MIAFLSW95,MIAFLSW95.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.50.156.181,ABQNMSW65,ABQNMSW65.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.50.76.87,ABQNMED44,ABQNMED44.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.10.139.26,DALTXDS43,DALTXDS43.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,0,0
10.10.158.127,DALTXRT52,DALTXRT52.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.10.172.169,OKCOKRT76,OKCOKRT76.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.40.76.171,BNATNED44,BNATNED44.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.10.127.121,DALTXSW05,DALTXSW05.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.30.25.41,SEAWACO87,SEAWACO87.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,0
10.10.91.239,AUSTXRT69,AUSTXRT69.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.70.172.87,PORORCO46,PORORCO46.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.20.80.161,CLTNCRT22,CLTNCRT22.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.70.161.96,PORORCO43,PORORCO43.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.50.187.173,ELPTXED12,ELPTXED12.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge,1,0
10.50.166.244,PHXAZED53,PHXAZED53.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge,0,0
10.70.162.168,BOIIDDS69,BOIIDDS69.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,0,0
10.10.221.18,OKCOKED69,OKCOKED69.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.30.201.0,SFOCACO60,SFOCACO60.west.lightspeed.net,west,down,Cisco,NCS540,core,0,0
10.30.33.155,SEAWASW46,SEAWASW46.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.60.170.86,NYCNYAG49,NYCNYAG49.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,1
10.30.69.13,LAXCACO07,LAXCACO07.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.20.169.80,CLTNCED22,CLTNCED22.east.lightspeed.net,east,active,Cisco,ISR4431,edge,1,0
10.70.205.137,BOIIDRT28,BOIIDRT28.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.50.196.199,ELPTXED76,ELPTXED76.southwest.lightspeed.net,southwest,down,Cisco,ISR4431,edge,0,0
10.60.102.90,PHLPACO60,PHLPACO60.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,0,0
10.30.254.216,LAXCAAG14,LAXCAAG14.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0
10.50.137.176,ABQNMED87,ABQNMED87.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.20.177.96,PITPART44,PITPART44.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.10.223.230,DALTXDS22,DALTXDS22.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.20.32.138,ATLGASW11,ATLGASW11.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.122.25,GEGWART89,GEGWART89.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.86.39,OKCOKDS96,OKCOKDS96.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.125.78,LAXCART29,LAXCART29.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.246.57,NYCNYCO92,NYCNYCO92.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.20.199.43,ATLGAAG13,ATLGAAG13.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0
10.60.3.38,BOSMASW85,BOSMASW85.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.70.100.21,GEGWACO33,GEGWACO33.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.50.68.141,ELPTXAG29,ELPTXAG29.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.50.36.5,ELPTXED40,ELPTXED40.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0
10.10.206.40,DALTXDS23,DALTXDS23.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,0,0
10.20.58.119,ATLGADS22,ATLGADS22.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.50.74.52,ELPTXRT15,ELPTXRT15.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0
10.70.98.126,PORORDS37,PORORDS37.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,0,0
10.20.129.207,ATLGADS81,ATLGADS81.east.lightspeed.net,east,retired,ADVA,FSP150,dist,0,0
10.70.243.65,GEGWACO56,GEGWACO56.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.20.186.7,ATLGAAG32,ATLGAAG32.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0
10.40.25.111,MIAFLRT26,MIAFLRT26.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0
10.40.242.229,MIAFLSW81,MIAFLSW81.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.20.184.99,CLTNCSW60,CLTNCSW60.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.10.43.0,AUSTXSW95,AUSTXSW95.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.40.23.94,MIAFLAG22,MIAFLAG22.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0
10.30.200.78,SEAWAAG97,SEAWAAG97.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.60.78.32,PHLPART75,PHLPART75.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.50.8.55,ELPTXDS45,ELPTXDS45.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120,dist,0,0
10.40.254.233,MIAFLDS79,MIAFLDS79.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.20.100.244,PITPADS36,PITPADS36.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.20.244.113,CLTNCCO14,CLTNCCO14.east.lightspeed.net,east,degraded,Cisco,NCS540,core,0,0
10.40.27.44,JAXFLRT84,JAXFLRT84.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.10.83.215,DALTXAG61,DALTXAG61.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.40.241.75,MIAFLRT97,MIAFLRT97.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,1
10.40.34.31,JAXFLCO99,JAXFLCO99.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0
10.40.253.210,BNATNDS70,BNATNDS70.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0
