obs_ip_address,obs_fqdn,obs_status,ipam_region,missing_in_ipam
10.10.237.194,AUSTXRT19.central.lightspeed.net,down,central,0
10.30.104.198,LAXCART15.west.lightspeed.net,retired,west,0
10.10.68.146,DALTXRT67.central.lightspeed.net,active,central,0
10.70.127.31,GEGWAAG98.northwest.lightspeed.net,active,northwest,0
10.20.9.90,ATLGART09.east.lightspeed.net,active,east,0
10.10.133.82,OKCOKAG24.central.lightspeed.net,active,central,0
10.30.222.3,SEAWART39.west.lightspeed.net,degraded,west,0
10.50.170.174,ABQNMSW91.southwest.lightspeed.net,active,southwest,0
10.10.121.131,DALTXED72.central.lightspeed.net,degraded,central,0
10.40.108.33,BNATNDS07.southeast.lightspeed.net,active,southeast,0
10.20.242.16,CLTNCAG26.east.lightspeed.net,active,east,0
10.30.229.93,SFOCACO40.west.lightspeed.net,active,west,0
10.40.44.241,BNATNCO91.southeast.lightspeed.net,active,southeast,0
10.70.51.37,BOIIDCO50.northwest.lightspeed.net,active,northwest,0
10.10.166.126,OKCOKAG03.central.lightspeed.net,degraded,central,0
10.30.24.194,SFOCAAG20.west.lightspeed.net,active,west,0
10.40.55.57,BNATNSW11.southeast.lightspeed.net,degraded,southeast,0
10.30.200.118,SFOCACO42.west.lightspeed.net,active,west,0
10.50.127.48,PHXAZSW67.southwest.lightspeed.net,active,southwest,0
10.60.238.234,NYCNYAG55.northeast.lightspeed.net,active,,1
10.40.75.101,MIAFLDS66.southeast.lightspeed.net,degraded,southeast,0
10.40.6.49,BNATNCO32.southeast.lightspeed.net,active,southeast,0
10.70.221.231,GEGWART85.northwest.lightspeed.net,degraded,northwest,0
10.50.125.148,ABQNMAG60.southwest.lightspeed.net,active,southwest,0
10.10.16.91,OKCOKRT60.central.lightspeed.net,active,central,0
10.20.214.80,ATLGASW93.east.lightspeed.net,active,,1
10.20.1.230,CLTNCAG80.east.lightspeed.net,active,east,0
10.10.106.139,AUSTXSW13.central.lightspeed.net,active,central,0
10.60.183.103,PHLPAAG34.northeast.lightspeed.net,down,,1
10.50.166.166,ELPTXED80.southwest.lightspeed.net,active,southwest,0
10.40.114.223,BNATNRT61.southeast.lightspeed.net,down,southeast,0
10.20.72.70,PITPART13.east.lightspeed.net,active,east,0
10.70.77.90,PORORAG59.northwest.lightspeed.net,degraded,northwest,0
10.10.240.37,OKCOKDS97.central.lightspeed.net,active,central,0
10.50.79.91,ABQNMAG06.southwest.lightspeed.net,active,southwest,0
10.10.226.182,DALTXED70.central.lightspeed.net,active,central,0
10.40.255.213,MIAFLSW56.southeast.lightspeed.net,degraded,southeast,0
10.10.99.4,DALTXRT57.central.lightspeed.net,active,central,0
10.40.42.221,BNATNCO19.southeast.lightspeed.net,active,southeast,0
10.40.45.59,JAXFLCO37.southeast.lightspeed.net,degraded,,1
10.30.141.78,SEAWAAG98.west.lightspeed.net,active,west,0
10.50.152.39,ABQNMED81.southwest.lightspeed.net,degraded,southwest,0
10.40.176.71,JAXFLAG35.southeast.lightspeed.net,active,southeast,0
10.20.23.35,PITPACO39.east.lightspeed.net,active,east,0
10.10.184.33,DALTXCO23.central.lightspeed.net,active,central,0
10.30.242.180,SEAWADS26.west.lightspeed.net,active,west,0
10.20.166.94,CLTNCSW94.east.lightspeed.net,active,east,0
10.10.206.226,DALTXAG11.central.lightspeed.net,active,central,0
10.20.214.82,PITPASW89.east.lightspeed.net,active,east,0
10.20.66.96,ATLGACO10.east.lightspeed.net,active,east,0
10.40.237.30,BNATNED24.southeast.lightspeed.net,degraded,,1
10.30.97.136,SFOCAAG06.west.lightspeed.net,active,west,0
10.60.145.246,PHLPACO03.northeast.lightspeed.net,active,northeast,0
10.30.148.232,SEAWAAG89.west.lightspeed.net,active,west,0
10.40.228.41,JAXFLRT08.southeast.lightspeed.net,degraded,southeast,0
10.40.227.252,JAXFLSW69.southeast.lightspeed.net,active,southeast,0
10.50.132.84,ELPTXED59.southwest.lightspeed.net,active,southwest,0
10.40.132.18,JAXFLSW72.southeast.lightspeed.net,degraded,southeast,0
10.10.106.87,OKCOKRT52.central.lightspeed.net,active,central,0
10.10.168.18,DALTXRT34.central.lightspeed.net,active,central,0
10.10.193.69,OKCOKAG15.central.lightspeed.net,down,central,0
10.60.99.128,NYCNYCO88.northeast.lightspeed.net,active,northeast,0
10.40.138.53,MIAFLRT60.southeast.lightspeed.net,active,southeast,0
10.20.232.239,PITPASW21.east.lightspeed.net,active,east,0
10.30.229.12,SEAWAAG45.west.lightspeed.net,degraded,west,0
10.60.2.195,PHLPAAG18.northeast.lightspeed.net,degraded,,1
10.40.242.223,JAXFLCO42.southeast.lightspeed.net,degraded,southeast,0
10.10.39.130,DALTXRT39.central.lightspeed.net,active,central,0
10.10.100.168,OKCOKDS99.central.lightspeed.net,active,central,0
10.70.197.77,GEGWAAG20.northwest.lightspeed.net,active,northwest,0
10.60.96.78,NYCNYCO46.northeast.lightspeed.net,active,northeast,0
10.10.73.73,OKCOKAG34.central.lightspeed.net,active,central,0
10.70.173.10,GEGWADS89.northwest.lightspeed.net,active,northwest,0
10.10.84.149,OKCOKCO26.central.lightspeed.net,active,central,0
10.60.46.68,BOSMACO77.northeast.lightspeed.net,active,northeast,0
10.40.141.54,MIAFLDS88.southeast.lightspeed.net,active,southeast,0
10.60.91.48,BOSMACO97.northeast.lightspeed.net,down,northeast,0
10.70.142.106,BOIIDCO67.northwest.lightspeed.net,active,northwest,0
10.10.33.185,DALTXCO01.central.lightspeed.net,active,central,0
10.70.96.226,PORORCO58.northwest.lightspeed.net,active,northwest,0
10.20.76.96,PITPART36.east.lightspeed.net,active,east,0
10.10.48.111,AUSTXED25.central.lightspeed.net,active,central,0
10.50.213.61,ELPTXCO31.southwest.lightspeed.net,active,southwest,0
10.40.54.198,BNATNED21.southeast.lightspeed.net,active,southeast,0
10.20.224.17,PITPADS96.east.lightspeed.net,degraded,east,0
10.40.54.201,BNATNDS08.southeast.lightspeed.net,active,southeast,0
10.40.160.121,JAXFLDS41.southeast.lightspeed.net,active,southeast,0
10.40.117.171,MIAFLED48.southeast.lightspeed.net,active,,1
10.10.115.26,DALTXSW86.central.lightspeed.net,active,central,0
10.20.162.33,ATLGAAG14.east.lightspeed.net,degraded,east,0
10.40.173.14,MIAFLRT92.southeast.lightspeed.net,degraded,southeast,0
10.40.41.255,BNATNED31.southeast.lightspeed.net,active,southeast,0
10.60.121.0,NYCNYCO26.northeast.lightspeed.net,retired,northeast,0
10.70.216.74,PORORCO90.northwest.lightspeed.net,active,northwest,0
10.30.167.55,LAXCAAG19.west.lightspeed.net,active,west,0
10.30.105.0,LAXCACO84.west.lightspeed.net,degraded,west,0
10.10.148.237,OKCOKAG12.central.lightspeed.net,active,central,0
10.50.186.98,PHXAZCO30.southwest.lightspeed.net,degraded,southwest,0
10.20.81.132,CLTNCCO89.east.lightspeed.net,active,east,0
10.50.66.36,ABQNMAG88.southwest.lightspeed.net,down,southwest,0
10.40.52.8,MIAFLED35.southeast.lightspeed.net,degraded,southeast,0
10.20.194.67,ATLGACO82.east.lightspeed.net,active,east,0
10.10.105.203,AUSTXSW46.central.lightspeed.net,active,central,0
10.40.56.198,JAXFLDS73.southeast.lightspeed.net,active,southeast,0
10.60.232.208,NYCNYRT31.northeast.lightspeed.net,down,northeast,0
10.20.40.147,CLTNCSW15.east.lightspeed.net,down,east,0
10.30.182.192,SFOCAAG51.west.lightspeed.net,retired,west,0
10.40.62.99,JAXFLSW60.southeast.lightspeed.net,active,southeast,0
10.70.178.162,GEGWART10.northwest.lightspeed.net,degraded,northwest,0
10.30.112.80,SFOCAAG56.west.lightspeed.net,active,west,0
10.70.106.163,PORORRT87.northwest.lightspeed.net,active,northwest,0
10.20.193.93,PITPADS55.east.lightspeed.net,active,east,0
10.20.192.128,CLTNCRT15.east.lightspeed.net,active,east,0
10.10.225.246,DALTXED73.central.lightspeed.net,active,,1
10.20.30.112,PITPART84.east.lightspeed.net,active,east,0
10.50.143.170,PHXAZCO32.southwest.lightspeed.net,down,southwest,0
10.20.24.212,ATLGART53.east.lightspeed.net,degraded,east,0
10.20.218.123,PITPASW04.east.lightspeed.net,down,east,0
10.20.168.173,PITPART38.east.lightspeed.net,active,east,0
10.40.190.60,MIAFLCO71.southeast.lightspeed.net,active,southeast,0
10.40.149.188,MIAFLSW13.southeast.lightspeed.net,active,southeast,0
10.50.229.16,PHXAZRT15.southwest.lightspeed.net,active,southwest,0
10.40.122.36,BNATNRT85.southeast.lightspeed.net,active,southeast,0
10.20.44.67,PITPASW65.east.lightspeed.net,active,east,0
10.10.15.79,DALTXRT26.central.lightspeed.net,down,central,0
10.20.113.207,PITPAAG95.east.lightspeed.net,active,east,0
10.30.46.18,SFOCART15.west.lightspeed.net,active,west,0
10.50.0.182,PHXAZSW01.southwest.lightspeed.net,down,southwest,0
10.60.221.217,BOSMACO07.northeast.lightspeed.net,down,northeast,0
10.10.180.171,OKCOKDS78.central.lightspeed.net,active,central,0
10.10.144.61,OKCOKAG65.central.lightspeed.net,active,central,0
10.20.194.213,PITPAAG17.east.lightspeed.net,down,east,0
10.20.201.74,CLTNCED60.east.lightspeed.net,active,east,0
10.70.231.237,PORORCO48.northwest.lightspeed.net,active,northwest,0
10.50.117.123,ABQNMDS46.southwest.lightspeed.net,degraded,southwest,0
10.50.249.18,PHXAZED29.southwest.lightspeed.net,active,southwest,0
10.60.238.31,PHLPACO69.northeast.lightspeed.net,degraded,northeast,0
10.10.75.77,OKCOKSW36.central.lightspeed.net,active,central,0
10.20.163.201,ATLGACO12.east.lightspeed.net,degraded,east,0
10.10.12.165,OKCOKSW99.central.lightspeed.net,active,central,0
10.50.166.239,ABQNMAG96.southwest.lightspeed.net,degraded,southwest,0
10.20.205.8,CLTNCAG84.east.lightspeed.net,degraded,east,0
10.40.68.125,BNATNRT91.southeast.lightspeed.net,active,southeast,0
10.30.11.219,SEAWACO90.west.lightspeed.net,active,west,0
10.10.19.207,DALTXCO30.central.lightspeed.net,active,central,0
10.40.178.168,BNATNCO80.southeast.lightspeed.net,down,southeast,0
10.40.239.53,BNATNCO52.southeast.lightspeed.net,active,southeast,0
10.70.129.79,GEGWART30.northwest.lightspeed.net,active,northwest,0
10.50.190.59,ABQNMAG12.southwest.lightspeed.net,degraded,southwest,0
10.20.92.55,ATLGASW92.east.lightspeed.net,active,east,0
10.20.223.68,PITPADS48.east.lightspeed.net,down,,1
10.20.171.212,ATLGADS62.east.lightspeed.net,active,east,0
10.20.56.206,PITPAAG37.east.lightspeed.net,active,east,0
10.50.16.252,ELPTXSW52.southwest.lightspeed.net,active,southwest,0
10.50.222.117,ABQNMRT43.southwest.lightspeed.net,active,southwest,0
10.30.103.241,SFOCART99.west.lightspeed.net,active,west,0
10.50.6.36,ELPTXRT63.southwest.lightspeed.net,active,southwest,0
10.70.6.142,PORORRT57.northwest.lightspeed.net,active,northwest,0
10.40.247.150,BNATNDS31.southeast.lightspeed.net,active,southeast,0
10.20.247.86,ATLGADS09.east.lightspeed.net,active,east,0
10.10.161.12,DALTXCO88.central.lightspeed.net,active,central,0
10.20.71.30,ATLGART91.east.lightspeed.net,active,east,0
10.30.60.44,LAXCART45.west.lightspeed.net,active,west,0
10.10.53.249,OKCOKSW73.central.lightspeed.net,degraded,central,0
10.20.25.127,ATLGAAG82.east.lightspeed.net,active,east,0
10.50.71.200,ABQNMSW86.southwest.lightspeed.net,degraded,southwest,0
10.50.76.110,ABQNMSW03.southwest.lightspeed.net,active,southwest,0
10.50.241.62,ABQNMRT15.southwest.lightspeed.net,active,southwest,0
10.30.188.78,SFOCAAG66.west.lightspeed.net,active,,1
10.10.153.176,AUSTXCO32.central.lightspeed.net,active,central,0
10.50.111.202,ABQNMED76.southwest.lightspeed.net,active,southwest,0
10.20.94.119,CLTNCAG69.east.lightspeed.net,active,east,0
10.50.251.216,ABQNMSW62.southwest.lightspeed.net,degraded,southwest,0
10.40.232.157,JAXFLSW51.southeast.lightspeed.net,active,southeast,0
10.70.253.71,GEGWACO67.northwest.lightspeed.net,degraded,northwest,0
10.10.49.244,AUSTXAG07.central.lightspeed.net,active,central,0
10.40.252.52,MIAFLSW67.southeast.lightspeed.net,down,southeast,0
10.30.88.22,LAXCART03.west.lightspeed.net,degraded,west,0
10.20.89.156,PITPAED93.east.lightspeed.net,active,east,0
10.40.52.92,BNATNRT03.southeast.lightspeed.net,active,southeast,0
10.40.3.180,BNATNRT72.southeast.lightspeed.net,degraded,southeast,0
10.60.179.162,BOSMAAG79.northeast.lightspeed.net,active,northeast,0
10.30.244.85,SFOCART64.west.lightspeed.net,down,west,0
10.30.102.125,LAXCAAG79.west.lightspeed.net,active,west,0
10.30.194.154,LAXCACO70.west.lightspeed.net,active,west,0
10.70.177.149,GEGWACO66.northwest.lightspeed.net,degraded,northwest,0
10.20.82.22,CLTNCSW81.east.lightspeed.net,active,east,0
10.20.59.129,CLTNCRT57.east.lightspeed.net,active,east,0
10.50.185.66,ABQNMCO76.southwest.lightspeed.net,active,southwest,0
10.20.121.228,CLTNCSW01.east.lightspeed.net,active,east,0
10.50.64.2,ABQNMCO08.southwest.lightspeed.net,active,southwest,0
10.20.163.138,PITPACO72.east.lightspeed.net,active,east,0
10.20.64.100,CLTNCED76.east.lightspeed.net,retired,east,0
10.10.41.196,AUSTXCO74.central.lightspeed.net,active,central,0
10.30.190.117,LAXCART13.west.lightspeed.net,active,west,0
10.20.50.97,CLTNCCO62.east.lightspeed.net,down,east,0
10.40.151.226,JAXFLDS04.southeast.lightspeed.net,active,southeast,0
10.20.76.64,CLTNCCO06.east.lightspeed.net,active,east,0
10.50.90.224,ABQNMDS23.southwest.lightspeed.net,active,southwest,0
10.10.148.94,OKCOKSW80.central.lightspeed.net,active,central,0
10.50.17.197,ABQNMSW35.southwest.lightspeed.net,active,southwest,0
10.20.138.102,ATLGART92.east.lightspeed.net,active,east,0
10.50.58.182,ELPTXAG55.southwest.lightspeed.net,active,southwest,0
10.70.118.71,PORORAG22.northwest.lightspeed.net,degraded,northwest,0
10.10.245.234,OKCOKRT46.central.lightspeed.net,active,central,0
10.60.165.250,PHLPAAG60.northeast.lightspeed.net,active,northeast,0
10.60.159.142,PHLPAAG38.northeast.lightspeed.net,active,northeast,0
10.50.160.19,ABQNMDS93.southwest.lightspeed.net,degraded,southwest,0
10.30.170.54,SEAWAAG14.west.lightspeed.net,active,west,0
10.50.133.108,PHXAZDS16.southwest.lightspeed.net,active,southwest,0
10.60.146.233,BOSMART12.northeast.lightspeed.net,active,northeast,0
10.10.177.16,DALTXRT44.central.lightspeed.net,active,central,0
10.20.73.120,ATLGAAG96.east.lightspeed.net,active,east,0
10.60.22.218,BOSMASW72.northeast.lightspeed.net,active,northeast,0
10.20.47.133,ATLGAED86.east.lightspeed.net,active,east,0
10.10.59.95,OKCOKSW88.central.lightspeed.net,active,central,0
10.30.149.218,LAXCACO16.west.lightspeed.net,active,west,0
10.20.35.228,ATLGADS61.east.lightspeed.net,active,east,0
10.40.121.229,MIAFLED01.southeast.lightspeed.net,active,southeast,0
10.10.76.250,DALTXAG36.central.lightspeed.net,active,central,0
10.20.171.243,PITPART80.east.lightspeed.net,active,east,0
10.20.104.146,ATLGACO01.east.lightspeed.net,active,,1
10.60.41.206,PHLPAAG76.northeast.lightspeed.net,degraded,northeast,0
10.40.237.174,BNATNDS37.southeast.lightspeed.net,degraded,southeast,0
10.50.250.229,ELPTXDS93.southwest.lightspeed.net,active,southwest,0
10.40.192.247,JAXFLED57.southeast.lightspeed.net,active,southeast,0
10.50.89.8,ELPTXED96.southwest.lightspeed.net,retired,southwest,0
10.50.192.175,ABQNMRT02.southwest.lightspeed.net,active,southwest,0
10.50.175.1,ABQNMRT12.southwest.lightspeed.net,active,southwest,0
10.30.42.183,LAXCART25.west.lightspeed.net,active,west,0
10.30.113.232,SFOCAAG11.west.lightspeed.net,active,west,0
10.20.239.216,ATLGADS65.east.lightspeed.net,degraded,east,0
10.10.216.255,DALTXRT72.central.lightspeed.net,degraded,central,0
10.40.83.205,MIAFLED58.southeast.lightspeed.net,active,southeast,0
10.40.100.31,BNATNSW90.southeast.lightspeed.net,active,southeast,0
10.40.214.35,MIAFLRT57.southeast.lightspeed.net,active,southeast,0
10.20.103.249,ATLGADS02.east.lightspeed.net,degraded,east,0
10.50.110.115,PHXAZRT98.southwest.lightspeed.net,active,southwest,0
10.40.158.69,MIAFLED10.southeast.lightspeed.net,active,southeast,0
10.20.218.62,PITPADS02.east.lightspeed.net,active,east,0
10.20.7.73,PITPACO98.east.lightspeed.net,retired,east,0
10.40.62.198,BNATNED05.southeast.lightspeed.net,active,southeast,0
10.10.133.107,DALTXRT74.central.lightspeed.net,active,central,0
10.50.121.161,ELPTXED75.southwest.lightspeed.net,degraded,southwest,0
10.50.177.123,ABQNMED72.southwest.lightspeed.net,active,southwest,0
10.10.188.82,OKCOKSW32.central.lightspeed.net,active,central,0
10.20.11.159,ATLGART95.east.lightspeed.net,active,east,0
10.40.5.69,MIAFLDS12.southeast.lightspeed.net,degraded,southeast,0
10.40.6.157,BNATNDS10.southeast.lightspeed.net,active,southeast,0
10.60.187.73,PHLPART43.northeast.lightspeed.net,active,,1
10.20.188.168,CLTNCSW88.east.lightspeed.net,active,east,0
10.10.254.34,OKCOKDS72.central.lightspeed.net,active,central,0
10.40.173.55,MIAFLED57.southeast.lightspeed.net,degraded,southeast,0
10.30.135.75,SFOCAAG94.west.lightspeed.net,active,west,0
10.40.105.31,BNATNRT23.southeast.lightspeed.net,active,southeast,0
10.20.3.42,ATLGACO71.east.lightspeed.net,active,east,0
10.40.117.213,BNATNAG96.southeast.lightspeed.net,degraded,southeast,0
10.30.69.230,LAXCART59.west.lightspeed.net,active,west,0
10.50.145.159,PHXAZED77.southwest.lightspeed.net,active,southwest,0
10.50.247.121,ELPTXDS31.southwest.lightspeed.net,degraded,southwest,0
10.10.80.20,OKCOKRT43.central.lightspeed.net,active,central,0
10.20.200.161,ATLGAED82.east.lightspeed.net,active,east,0
10.40.201.23,BNATNAG27.southeast.lightspeed.net,active,southeast,0
10.50.187.235,ELPTXCO75.southwest.lightspeed.net,active,southwest,0
10.40.221.247,JAXFLSW79.southeast.lightspeed.net,active,southeast,0
10.50.109.8,ABQNMDS53.southwest.lightspeed.net,down,southwest,0
10.20.201.131,PITPACO32.east.lightspeed.net,degraded,east,0
10.10.62.223,AUSTXED63.central.lightspeed.net,degraded,central,0
10.70.223.74,BOIIDCO45.northwest.lightspeed.net,active,northwest,0
10.50.244.18,ELPTXAG22.southwest.lightspeed.net,degraded,southwest,0
10.60.101.119,BOSMACO70.northeast.lightspeed.net,down,,1
10.10.83.130,DALTXSW44.central.lightspeed.net,active,central,0
10.70.42.45,PORORRT96.northwest.lightspeed.net,active,northwest,0
10.70.43.193,PORORRT95.northwest.lightspeed.net,active,northwest,0
10.40.55.61,MIAFLSW18.southeast.lightspeed.net,active,southeast,0
10.10.109.132,AUSTXSW40.central.lightspeed.net,active,central,0
10.40.148.186,JAXFLSW13.southeast.lightspeed.net,active,southeast,0
10.10.194.195,AUSTXDS72.central.lightspeed.net,active,central,0
10.20.114.92,PITPADS22.east.lightspeed.net,degraded,east,0
10.50.53.114,ABQNMDS16.southwest.lightspeed.net,degraded,southwest,0
10.10.71.237,DALTXED60.central.lightspeed.net,degraded,central,0
10.20.228.154,ATLGASW64.east.lightspeed.net,active,,1
10.40.228.48,JAXFLRT73.southeast.lightspeed.net,active,southeast,0
10.60.219.126,BOSMAAG75.northeast.lightspeed.net,active,northeast,0
10.50.252.175,ABQNMRT30.southwest.lightspeed.net,degraded,southwest,0
10.40.74.93,BNATNAG86.southeast.lightspeed.net,degraded,southeast,0
10.60.42.202,NYCNYCO73.northeast.lightspeed.net,active,northeast,0
10.20.138.188,ATLGASW56.east.lightspeed.net,active,east,0
10.10.32.37,OKCOKAG26.central.lightspeed.net,degraded,central,0
10.50.115.61,ELPTXSW51.southwest.lightspeed.net,down,southwest,0
10.50.38.65,PHXAZED65.southwest.lightspeed.net,active,southwest,0
10.30.139.222,LAXCAAG40.west.lightspeed.net,active,,1
10.50.28.18,PHXAZED75.southwest.lightspeed.net,active,southwest,0
10.10.85.44,AUSTXDS20.central.lightspeed.net,degraded,central,0
10.60.169.195,NYCNYRT37.northeast.lightspeed.net,active,northeast,0
10.50.188.227,ELPTXSW04.southwest.lightspeed.net,active,southwest,0
10.40.39.183,BNATNAG30.southeast.lightspeed.net,active,southeast,0
10.10.35.173,AUSTXCO86.central.lightspeed.net,active,central,0
10.50.18.3,PHXAZDS79.southwest.lightspeed.net,active,southwest,0
10.20.127.42,PITPASW01.east.lightspeed.net,active,east,0
10.20.181.64,ATLGACO04.east.lightspeed.net,active,east,0
10.10.102.199,OKCOKCO61.central.lightspeed.net,degraded,central,0
10.10.89.66,AUSTXSW68.central.lightspeed.net,active,central,0
10.10.240.75,OKCOKRT89.central.lightspeed.net,active,central,0
10.70.19.176,GEGWACO39.northwest.lightspeed.net,active,northwest,0
10.60.228.170,PHLPACO77.northeast.lightspeed.net,active,northeast,0
10.70.222.123,PORORAG03.northwest.lightspeed.net,active,northwest,0
10.30.188.75,LAXCAAG97.west.lightspeed.net,active,west,0
10.20.48.98,CLTNCDS02.east.lightspeed.net,active,east,0
10.50.78.43,ELPTXDS92.southwest.lightspeed.net,active,southwest,0
10.20.115.40,ATLGAED17.east.lightspeed.net,active,east,0
10.50.69.114,ELPTXED24.southwest.lightspeed.net,degraded,southwest,0
10.50.39.90,ABQNMAG26.southwest.lightspeed.net,active,southwest,0
10.30.239.44,LAXCASW09.west.lightspeed.net,active,west,0
10.70.216.38,PORORRT61.northwest.lightspeed.net,degraded,northwest,0
10.30.1.12,LAXCART89.west.lightspeed.net,down,west,0
10.60.118.183,NYCNYCO24.northeast.lightspeed.net,down,northeast,0
10.10.69.22,AUSTXAG57.central.lightspeed.net,active,central,0
10.10.116.167,AUSTXED77.central.lightspeed.net,active,central,0
10.40.148.252,BNATNAG48.southeast.lightspeed.net,active,southeast,0
10.40.104.186,JAXFLED54.southeast.lightspeed.net,active,southeast,0
10.40.5.41,JAXFLDS99.southeast.lightspeed.net,active,southeast,0
10.10.204.238,DALTXAG22.central.lightspeed.net,active,central,0
10.60.195.207,NYCNYAG31.northeast.lightspeed.net,active,northeast,0
10.30.138.73,SFOCART96.west.lightspeed.net,active,west,0
10.20.193.236,ATLGAED06.east.lightspeed.net,active,east,0
10.10.20.25,OKCOKCO64.central.lightspeed.net,active,central,0
10.30.101.225,LAXCART90.west.lightspeed.net,active,west,0
10.50.101.84,ABQNMAG69.southwest.lightspeed.net,degraded,southwest,0
10.50.1.235,PHXAZSW86.southwest.lightspeed.net,active,southwest,0
10.50.229.83,ABQNMED06.southwest.lightspeed.net,down,southwest,0
10.10.84.219,OKCOKRT96.central.lightspeed.net,degraded,central,0
10.10.8.111,DALTXED63.central.lightspeed.net,active,central,0
10.40.153.64,BNATNDS42.southeast.lightspeed.net,active,southeast,0
10.50.227.82,ABQNMSW68.southwest.lightspeed.net,active,southwest,0
10.10.210.29,OKCOKCO93.central.lightspeed.net,active,central,0
10.50.75.92,ABQNMRT97.southwest.lightspeed.net,active,southwest,0
10.20.170.180,CLTNCRT33.east.lightspeed.net,active,east,0
10.50.83.150,PHXAZED09.southwest.lightspeed.net,active,southwest,0
10.10.42.82,DALTXRT98.central.lightspeed.net,active,central,0
10.40.98.17,JAXFLAG22.southeast.lightspeed.net,degraded,southeast,0
10.10.64.29,AUSTXDS42.central.lightspeed.net,active,central,0
10.30.124.70,SEAWART69.west.lightspeed.net,active,west,0
10.50.241.9,ABQNMED97.southwest.lightspeed.net,active,southwest,0
10.10.178.70,OKCOKRT09.central.lightspeed.net,active,central,0
10.60.93.20,BOSMACO17.northeast.lightspeed.net,active,northeast,0
10.50.205.105,PHXAZED46.southwest.lightspeed.net,active,southwest,0
10.20.52.1,ATLGART87.east.lightspeed.net,active,east,0
10.70.137.19,GEGWACO21.northwest.lightspeed.net,active,northwest,0
10.60.112.79,NYCNYAG78.northeast.lightspeed.net,degraded,,1
10.30.213.244,LAXCAAG17.west.lightspeed.net,degraded,west,0
10.50.198.119,ELPTXRT28.southwest.lightspeed.net,active,southwest,0
10.30.99.72,LAXCACO25.west.lightspeed.net,active,west,0
10.70.179.242,BOIIDRT52.northwest.lightspeed.net,active,northwest,0
10.20.187.24,PITPART86.east.lightspeed.net,degraded,east,0
10.50.74.133,ELPTXRT02.southwest.lightspeed.net,active,southwest,0
10.70.3.97,GEGWACO41.northwest.lightspeed.net,down,northwest,0
10.70.179.220,BOIIDRT13.northwest.lightspeed.net,active,northwest,0
10.20.170.247,PITPAAG64.east.lightspeed.net,active,east,0
10.40.14.104,JAXFLDS88.southeast.lightspeed.net,degraded,,1
10.20.86.250,ATLGART30.east.lightspeed.net,degraded,east,0
10.50.204.181,PHXAZDS15.southwest.lightspeed.net,active,southwest,0
10.30.167.22,LAXCART67.west.lightspeed.net,active,west,0
10.10.106.249,AUSTXAG84.central.lightspeed.net,active,central,0
10.30.63.92,SEAWACO59.west.lightspeed.net,active,west,0
10.50.204.18,PHXAZED58.southwest.lightspeed.net,active,southwest,0
10.30.144.80,SEAWACO36.west.lightspeed.net,retired,west,0
10.50.74.245,ELPTXSW16.southwest.lightspeed.net,active,southwest,0
10.10.15.105,AUSTXRT59.central.lightspeed.net,active,central,0
10.70.140.241,GEGWAAG02.northwest.lightspeed.net,active,northwest,0
10.60.16.39,PHLPAAG78.northeast.lightspeed.net,active,northeast,0
10.30.8.125,LAXCART27.west.lightspeed.net,active,,1
10.10.131.92,DALTXCO27.central.lightspeed.net,active,central,0
10.20.79.112,CLTNCRT34.east.lightspeed.net,active,east,0
10.40.7.73,JAXFLAG91.southeast.lightspeed.net,degraded,southeast,0
10.50.49.153,ELPTXSW67.southwest.lightspeed.net,active,southwest,0
10.20.192.138,CLTNCRT98.east.lightspeed.net,down,east,0
10.50.18.85,PHXAZAG46.southwest.lightspeed.net,active,southwest,0
10.60.90.27,PHLPADS58.northeast.lightspeed.net,active,,1
10.30.143.79,SFOCASW36.west.lightspeed.net,active,west,0
10.30.218.72,SEAWAAG59.west.lightspeed.net,degraded,west,0
10.60.126.118,NYCNYRT29.northeast.lightspeed.net,degraded,northeast,0
10.50.251.8,ELPTXSW72.southwest.lightspeed.net,active,southwest,0
10.10.251.93,DALTXAG10.central.lightspeed.net,degraded,central,0
10.10.159.32,DALTXDS16.central.lightspeed.net,degraded,central,0
10.10.186.250,OKCOKSW26.central.lightspeed.net,active,central,0
10.30.250.184,LAXCART16.west.lightspeed.net,active,west,0
10.30.80.139,SEAWART68.west.lightspeed.net,active,west,0
10.10.238.95,AUSTXRT38.central.lightspeed.net,active,central,0
10.40.147.132,MIAFLED06.southeast.lightspeed.net,retired,southeast,0
10.50.144.134,PHXAZED03.southwest.lightspeed.net,active,southwest,0
10.20.137.45,PITPART19.east.lightspeed.net,active,east,0
10.10.1.154,AUSTXAG17.central.lightspeed.net,down,central,0
10.60.29.0,BOSMACO52.northeast.lightspeed.net,active,northeast,0
10.50.23.20,ABQNMRT82.southwest.lightspeed.net,active,southwest,0
10.50.121.72,ELPTXAG14.southwest.lightspeed.net,active,southwest,0
10.20.97.173,CLTNCSW38.east.lightspeed.net,active,east,0
10.30.215.114,LAXCAAG85.west.lightspeed.net,active,west,0
10.10.249.26,AUSTXAG63.central.lightspeed.net,active,central,0
10.10.201.20,OKCOKAG69.central.lightspeed.net,active,central,0
10.30.32.79,SEAWART97.west.lightspeed.net,degraded,west,0
10.20.40.234,CLTNCED40.east.lightspeed.net,degraded,east,0
10.70.4.28,GEGWART88.northwest.lightspeed.net,active,northwest,0
