asset_id,region,missing_in_ipam
5420,northwest,0
5421,southwest,0
5422,northeast,0
5423,northwest,0
5424,northeast,0
5425,east,0
5426,west,0
5427,northeast,0
5428,central,0
5429,,1
5430,west,0
5431,central,0
5432,east,0
5433,southeast,0
5434,central,0
5435,central,0
5436,northeast,0
5437,east,0
5438,northwest,0
5439,southeast,0
5440,northeast,0
5441,west,0
5442,east,0
5443,west,0
5444,northwest,0
5445,southwest,0
5446,southwest,0
5447,southeast,0
5448,northwest,0
5449,northeast,0
5450,southeast,0
5451,northeast,0
5452,central,0
5453,northwest,0
5454,southwest,0
5455,west,0
5456,east,0
5457,southeast,0
5458,southeast,0
5459,west,0
5460,northeast,0
5461,east,0
5462,west,0
5463,northeast,0
5464,east,0
5465,east,0
5466,northwest,0
5467,west,0
5468,southeast,0
5469,central,0
5470,northwest,0
5471,,1
5472,southwest,0
5473,southwest,0
5474,northeast,0
5475,southeast,0
5476,northwest,0
5477,southwest,0
5478,central,0
5479,,1
5480,northwest,0
5481,east,0
5482,southeast,0
5483,central,0
5484,west,0
5485,east,0
5486,,1
5487,central,0
5488,,1
5489,central,0
5490,southwest,0
5491,northwest,0
5492,west,0
5493,central,0
5494,,1
5495,northeast,0
5496,northeast,0
5497,east,0
5498,southwest,0
5499,central,0
5500,central,0
5501,southeast,0
5502,southwest,0
5503,southwest,0
5504,northeast,0
5505,southeast,0
5506,east,0
5507,central,0
5508,southeast,0
5509,east,0
5510,southeast,0
5511,southeast,0
5512,southeast,0
5513,central,0
5514,northeast,0
5515,southwest,0
5516,northwest,0
5517,northeast,0
5518,east,0
5519,east,0
5520,,1
5521,west,0
5522,east,0
5523,southeast,0
5524,southwest,0
5525,east,0
5526,northwest,0
5527,southeast,0
5528,southwest,0
5529,west,0
5530,northwest,0
5531,northwest,0
5532,central,0
5533,southwest,0
5534,northwest,0
5535,northwest,0
5536,northwest,0
5537,southwest,0
5538,southeast,0
5539,northeast,0
5540,southwest,0
5541,,1
5542,west,0
5543,east,0
5544,,1
5545,northwest,0
5546,southwest,0
5547,northeast,0
5548,northwest,0
5549,west,0
5550,east,0
5551,northeast,0
5552,northwest,0
5553,,1
5554,,1
5555,central,0
5556,northwest,0
5557,west,0
5558,central,0
5559,southeast,0
5560,northwest,0
5561,northwest,0
5562,southeast,0
5563,northwest,0
5564,east,0
5565,east,0
5566,northwest,0
5567,east,0
5568,west,0
5569,central,0
5570,southeast,0
5571,southwest,0
5572,southwest,0
5573,northeast,0
5574,east,0
5575,southeast,0
5576,east,0
5577,west,0
5578,southwest,0
5579,west,0
5580,east,0
5581,northeast,0
5582,east,0
5583,east,0
5584,central,0
5585,,1
5586,southeast,0
5587,northeast,0
5588,west,0
5589,northeast,0
5590,west,0
5591,northwest,0
5592,east,0
5593,west,0
5594,southeast,0
5595,central,0
5596,northwest,0
5597,east,0
5598,northwest,0
5599,,1
5600,central,0
5601,southwest,0
5602,east,0
5603,west,0
5604,,1
5605,,1
5606,east,0
5607,northwest,0
5608,central,0
5609,southeast,0
5610,northwest,0
5611,southeast,0
5612,central,0
5613,southwest,0
5614,central,0
5615,northwest,0
5616,west,0
5617,southwest,0
5618,east,0
5619,southeast,0
5620,northwest,0
5621,northwest,0
5622,west,0
5623,northwest,0
5624,,1
5625,northwest,0
5626,northwest,0
5627,central,0
5628,east,0
5629,northwest,0
5630,east,0
5631,east,0
5632,southwest,0
5633,southwest,0
5634,southeast,0
5635,west,0
5636,southwest,0
5637,,1
5638,central,0
5639,northwest,0
5640,southwest,0
5641,northwest,0
5642,northwest,0
5643,west,0
5644,southeast,0
5645,west,0
5646,,1
5647,northeast,0
5648,west,0
5649,northeast,0
5650,central,0
5651,northeast,0
5652,northwest,0
5653,southwest,0
5654,east,0
5655,east,0
5656,central,0
5657,west,0
5658,southeast,0
5659,southwest,0
5660,west,0
5661,central,0
5662,northeast,0
5663,west,0
5664,west,0
5665,east,0
5666,,1
5667,west,0
5668,northwest,0
5669,central,0
5670,northwest,0
5671,northwest,0
5672,east,0
5673,northwest,0
5674,west,0
5675,northwest,0
5676,west,0
5677,southwest,0
5678,central,0
5679,central,0
5680,east,0
5681,east,0
5682,west,0
5683,west,0
5684,central,0
5685,central,0
5686,,1
5687,east,0
5688,southeast,0
5689,central,0
5690,northwest,0
5691,central,0
5692,northwest,0
5693,southeast,0
5694,northeast,0
5695,southwest,0
5696,northwest,0
5697,southeast,0
5698,,1
5699,west,0
5700,east,0
5701,northwest,0
5702,east,0
5703,northwest,0
5704,east,0
5705,northeast,0
5706,southeast,0
5707,west,0
5708,southwest,0
5709,west,0
5710,east,0
5711,northeast,0
5712,west,0
5713,east,0
5714,northeast,0
5715,west,0
5716,,1
5717,southwest,0
5718,southwest,0
5719,central,0
5720,west,0
5721,southeast,0
5722,,1
5723,east,0
5724,southeast,0
5725,central,0
5726,southwest,0
5727,southeast,0
5728,northeast,0
5729,northwest,0
5730,northwest,0
5731,central,0
5732,southeast,0
5733,east,0
5734,northwest,0
5735,northwest,0
5736,northwest,0
5737,southwest,0
5738,southeast,0
5739,central,0
5740,central,0
5741,southwest,0
5742,,1
5743,northwest,0
5744,southeast,0
5745,west,0
5746,east,0
5747,southwest,0
5748,northwest,0
5749,northwest,0
5750,central,0
5751,northwest,0
5752,central,0
5753,northeast,0
5754,east,0
5755,northeast,0
5756,northwest,0
5757,west,0
5758,northwest,0
5759,southwest,0
5760,northwest,0
5761,central,0
5762,northwest,0
5763,northeast,0
5764,northwest,0
5765,west,0
5766,northwest,0
5767,east,0
5768,northwest,0
5769,west,0
5770,,1
5771,northwest,0
5772,east,0
5773,west,0
5774,central,0
5775,southeast,0
5776,,1
5777,northeast,0
5778,east,0
5779,central,0
5780,northwest,0
5781,central,0
5782,southeast,0
5783,west,0
5784,east,0
5785,east,0
5786,central,0
5787,northeast,0
5788,west,0
5789,central,0
5790,,1
5791,east,0
5792,northwest,0
5793,west,0
5794,central,0
5795,central,0
5796,east,0
5797,central,0
5798,northeast,0
5799,central,0
5800,southeast,0
5801,,1
5802,southwest,0
5803,west,0
5804,northeast,0
5805,west,0
5806,northeast,0
5807,northwest,0
5808,central,0
5809,east,0
5810,west,0
5811,west,0
5812,east,0
5813,southwest,0
5814,central,0
5815,northwest,0
5816,central,0
5817,central,0
5818,southwest,0
5819,northwest,0
5820,west,0
5821,,1
5822,central,0
5823,southwest,0
5824,southeast,0
5825,central,0
5826,southwest,0
5827,east,0
5828,northeast,0
5829,west,0
5830,northeast,0
5831,central,0
5832,west,0
5833,west,0
5834,east,0
5835,west,0
5836,west,0
5837,east,0
5838,northwest,0
5839,southeast,0
5840,east,0
5841,east,0
5842,west,0
5843,west,0
5844,northwest,0
5845,central,0
5846,,1
5847,northeast,0
5848,southeast,0
5849,,1
5850,southwest,0
5851,east,0
5852,southeast,0
5853,west,0
5854,southeast,0
5855,west,0
5856,west,0
5857,east,0
5858,,1
5859,west,0
5860,southwest,0
5861,southeast,0
5862,west,0
5863,east,0
5864,northwest,0
5865,east,0
5866,northeast,0
5867,west,0
5868,west,0
5869,west,0
5870,west,0
5871,southeast,0
5872,northwest,0
5873,northwest,0
5874,southwest,0
5875,,1
5876,central,0
5877,southwest,0
5878,west,0
5879,east,0
5880,northeast,0
5881,central,0
5882,southeast,0
5883,southwest,0
5884,southwest,0
5885,east,0
5886,northwest,0
5887,central,0
5888,west,0
5889,west,0
5890,west,0
5891,east,0
5892,east,0
5893,east,0
5894,northwest,0
5895,northwest,0
5896,southwest,0
5897,southeast,0
5898,central,0
5899,central,0
5900,northwest,0
5901,northwest,0
5902,east,0
5903,southwest,0
5904,southeast,0
5905,central,0
5906,northwest,0
5907,east,0
5908,southwest,0
5909,northeast,0
5910,east,0
5911,central,0
5912,central,0
5913,east,0
5914,northwest,0
5915,west,0
5916,west,0
5917,,1
5918,southwest,0
5919,central,0
5920,west,0
5921,west,0
5922,northeast,0
5923,west,0
5924,east,0
5925,northwest,0
5926,southeast,0
5927,west,0
5928,northwest,0
5929,,1
5930,northwest,0
5931,southeast,0
5932,west,0
5933,northwest,0
5934,west,0
5935,east,0
5936,,1
5937,west,0
5938,southeast,0
5939,central,0
5940,west,0
5941,west,0
5942,southeast,0
5943,west,0
5944,east,0
5945,central,0
5946,west,0
5947,northeast,0
5948,northwest,0
5949,east,0
5950,central,0
5951,southwest,0
5952,east,0
5953,central,0
5954,west,0
5955,east,0
5956,west,0
5957,west,0
5958,east,0
5959,west,0
5960,east,0
5961,central,0
5962,central,0
5963,southeast,0
5964,west,0
5965,west,0
5966,southwest,0
5967,northwest,0
5968,southwest,0
5969,,1
5970,west,0
5971,west,0
5972,west,0
5973,central,0
5974,west,0
5975,southeast,0
5976,northwest,0
5977,east,0
5978,southwest,0
5979,central,0
5980,west,0
5981,northwest,0
5982,central,0
5983,northwest,0
5984,east,0
5985,west,0
5986,east,0
5987,,1
5988,central,0
5989,east,0
5990,northwest,0
5991,northwest,0
5992,east,0
5993,,1
5994,west,0
5995,central,0
5996,west,0
5997,northeast,0
5998,east,0
5999,northwest,0
6000,southeast,0
6001,west,0
6002,southeast,0
6003,northwest,0
6004,east,0
6005,west,0
6006,west,0
6007,central,0
6008,west,0
6009,west,0
6010,northwest,0
6011,northeast,0
6012,northeast,0
6013,central,0
6014,southeast,0
6015,northeast,0
6016,east,0
6017,northeast,0
6018,central,0
6019,southeast,0
6020,west,0
6021,east,0
6022,northwest,0
6023,southwest,0
6024,northwest,0
6025,east,0
6026,northwest,0
6027,east,0
6028,northeast,0
6029,northeast,0
6030,west,0
6031,southeast,0
6032,northeast,0
6033,west,0
6034,southeast,0
6035,northwest,0
6036,southeast,0
6037,east,0
6038,west,0
6039,east,0
6040,east,0
6041,northwest,0
6042,east,0
6043,central,0
6044,northeast,0
6045,northwest,0
6046,central,0
6047,southwest,0
6048,east,0
6049,east,0
6050,northeast,0
6051,west,0
6052,central,0
6053,northeast,0
6054,west,0
6055,west,0
6056,northeast,0
6057,east,0
6058,southeast,0
6059,northwest,0
6060,central,0
6061,west,0
6062,,1
6063,west,0
6064,east,0
6065,west,0
6066,northeast,0
6067,southwest,0
6068,,1
6069,northeast,0
6070,central,0
6071,northeast,0
6072,northwest,0
6073,east,0
6074,southwest,0
6075,northwest,0
6076,northwest,0
6077,east,0
6078,east,0
6079,southeast,0
6080,west,0
6081,northwest,0
6082,northwest,0
6083,west,0
6084,central,0
6085,central,0
6086,northwest,0
6087,southwest,0
6088,northwest,0
6089,central,0
6090,,1
6091,central,0
6092,west,0
6093,west,0
6094,west,0
6095,northeast,0
6096,west,0
6097,northwest,0
6098,east,0
6099,west,0
6100,west,0
6101,west,0
6102,northwest,0
6103,southeast,0
6104,northeast,0
6105,southeast,0
6106,northeast,0
6107,central,0
6108,central,0
6109,northeast,0
6110,east,0
6111,west,0
6112,northeast,0
6113,southeast,0
6114,east,0
6115,southwest,0
6116,east,0
6117,northwest,0
6118,southwest,0
6119,east,0
6120,northeast,0
6121,west,0
6122,east,0
6123,west,0
6124,west,0
6125,east,0
6126,central,0
6127,central,0
6128,west,0
6129,southwest,0
6130,northwest,0
6131,southwest,0
6132,west,0
6133,west,0
6134,east,0
6135,northeast,0
6136,northeast,0
6137,southeast,0
6138,central,0
6139,east,0
6140,northeast,0
6141,east,0
6142,east,0
6143,southwest,0
6144,northwest,0
6145,southeast,0
6146,west,0
6147,,1
6148,west,0
6149,northwest,0
6150,northwest,0
6151,northwest,0
6152,west,0
6153,,1
6154,northeast,0
6155,east,0
6156,central,0
6157,southwest,0
6158,southeast,0
6159,northwest,0
6160,west,0
6161,northeast,0
6162,west,0
6163,southwest,0
6164,northwest,0
6165,northwest,0
6166,central,0
6167,east,0
6168,east,0
6169,northwest,0
6170,southeast,0
6171,east,0
6172,west,0
6173,southeast,0
6174,southwest,0
6175,east,0
6176,southeast,0
6177,northeast,0
6178,southeast,0
6179,northeast,0
6180,west,0
6181,southwest,0
6182,,1
6183,east,0
6184,northeast,0
6185,southwest,0
6186,east,0
6187,northeast,0
6188,central,0
6189,northeast,0
6190,central,0
6191,southeast,0
6192,southwest,0
6193,northeast,0
6194,northwest,0
6195,east,0
6196,,1
6197,central,0
6198,northwest,0
6199,central,0
6200,central,0
6201,northwest,0
6202,central,0
6203,central,0
6204,southwest,0
6205,west,0
6206,southwest,0
6207,east,0
6208,northeast,0
6209,northwest,0
6210,,1
6211,southwest,0
6212,northwest,0
6213,west,0
6214,west,0
6215,northeast,0
6216,west,0
6217,west,0
6218,southeast,0
6219,east,0
6220,northeast,0
6221,northeast,0
6222,west,0
6223,central,0
6224,east,0
6225,central,0
6226,southwest,0
6227,west,0
6228,west,0
6229,southwest,0
6230,,1
6231,east,0
6232,northwest,0
6233,west,0
6234,southwest,0
6235,northwest,0
6236,central,0
6237,west,0
6238,central,0
6239,central,0
6240,west,0
6241,southwest,0
6242,east,0
6243,east,0
6244,southwest,0
6245,southwest,0
6246,central,0
6247,southwest,0
6248,central,0
6249,east,0
6250,central,0
6251,northwest,0
6252,,1
6253,central,0
6254,northeast,0
6255,west,0
6256,east,0
6257,northwest,0
6258,west,0
6259,northwest,0
6260,central,0
6261,southwest,0
6262,west,0
6263,west,0
6264,east,0
6265,,1
6266,central,0
6267,east,0
6268,east,0
6269,southwest,0
6270,southeast,0
6271,east,0
6272,northwest,0
6273,northwest,0
6274,,1
6275,west,0
6276,,1
6277,northwest,0
6278,east,0
6279,east,0
6280,west,0
6281,northwest,0
6282,,1
6283,east,0
6284,southeast,0
6285,northwest,0
6286,east,0
6287,west,0
6288,southeast,0
6289,,1
6290,west,0
6291,southeast,0
6292,northwest,0
6293,central,0
6294,east,0
6295,northeast,0
6296,northwest,0
6297,central,0
6298,east,0
6299,northwest,0
6300,northeast,0
6301,west,0
6302,west,0
6303,southeast,0
6304,west,0
6305,central,0
6306,west,0
6307,east,0
6308,east,0
6309,central,0
6310,west,0
6311,central,0
6312,west,0
6313,southwest,0
6314,west,0
6315,northeast,0
6316,northeast,0
6317,southwest,0
6318,southwest,0
6319,central,0
6320,east,0
6321,central,0
6322,northeast,0
6323,central,0
6324,northwest,0
6325,west,0
6326,northwest,0
6327,southwest,0
6328,southwest,0
6329,northeast,0
6330,west,0
6331,west,0
6332,southwest,0
6333,west,0
6334,,1
6335,southwest,0
6336,northeast,0
6337,west,0
6338,southeast,0
6339,central,0
6340,northeast,0
6341,east,0
6342,northwest,0
6343,northwest,0
6344,east,0
6345,west,0
6346,northwest,0
6347,west,0
6348,central,0
6349,southeast,0
6350,east,0
6351,west,0
6352,east,0
6353,central,0
6354,southeast,0
6355,northwest,0
6356,northeast,0
6357,central,0
6358,west,0
6359,southwest,0
6360,east,0
6361,central,0
6362,west,0
6363,central,0
6364,central,0
6365,central,0
6366,northwest,0
6367,northwest,0
6368,west,0
6369,,1
6370,central,0
6371,east,0
6372,southeast,0
6373,southwest,0
6374,,1
6375,northwest,0
6376,central,0
6377,central,0
6378,northeast,0
6379,,1
6380,central,0
6381,northwest,0
6382,southeast,0
6383,east,0
6384,west,0
6385,southwest,0
6386,west,0
6387,southeast,0
6388,southeast,0
6389,,1
6390,southwest,0
6391,east,0
6392,northeast,0
6393,northwest,0
6394,central,0
6395,southwest,0
6396,central,0
6397,northwest,0
6398,southwest,0
6399,northwest,0
6400,central,0
6401,central,0
6402,east,0
6403,central,0
6404,southeast,0
6405,southwest,0
6406,southeast,0
6407,northeast,0
6408,central,0
6409,northeast,0
6410,central,0
6411,east,0
6412,southwest,0
6413,central,0
6414,southwest,0
6415,southeast,0
6416,northwest,0
6417,east,0
6418,northwest,0
6419,,1
6420,northeast,0
6421,northwest,0
6422,northwest,0
6423,northwest,0
6424,central,0
6425,west,0
6426,northwest,0
6427,central,0
6428,southwest,0
6429,central,0
6430,southwest,0
6431,west,0
6432,,1
6433,central,0
6434,west,0
6435,central,0
6436,central,0
6437,central,0
6438,east,0
6439,west,0
6440,,1
6441,southeast,0
6442,,1
6443,central,0
6444,northeast,0
6445,east,0
6446,northwest,0
6447,west,0
6448,northwest,0
6449,northeast,0
6450,southwest,0
6451,southwest,0
6452,northeast,0
6453,,1
6454,northwest,0
6455,southeast,0
6456,west,0
6457,east,0
6458,west,0
6459,southwest,0
6460,west,0
6461,,1
6462,,1
6463,southwest,0
6464,southwest,0
6465,east,0
6466,west,0
6467,northwest,0
6468,central,0
6469,southwest,0
6470,east,0
6471,northwest,0
6472,southwest,0
6473,southwest,0
6474,southwest,0
6475,northwest,0
6476,southwest,0
6477,southwest,0
6478,east,0
6479,central,0
6480,southeast,0
6481,west,0
6482,southeast,0
6483,northeast,0
6484,southeast,0
6485,,1
6486,southwest,0
6487,,1
6488,southeast,0
6489,northwest,0
6490,east,0
6491,west,0
6492,,1
6493,southwest,0
6494,southwest,0
6495,northwest,0
6496,northeast,0
6497,southeast,0
6498,west,0
6499,southeast,0
6500,northeast,0
6501,central,0
6502,northwest,0
6503,west,0
6504,northwest,0
6505,southeast,0
6506,,1
6507,central,0
6508,,1
6509,west,0
6510,central,0
6511,southeast,0
6512,west,0
6513,northwest,0
6514,southeast,0
6515,northeast,0
6516,west,0
6517,southwest,0
6518,southeast,0
6519,southeast,0
6520,southwest,0
6521,east,0
6522,east,0
6523,northwest,0
6524,west,0
6525,southeast,0
6526,northwest,0
6527,northwest,0
6528,northwest,0
6529,northeast,0
6530,southeast,0
6531,west,0
6532,southeast,0
6533,central,0
6534,central,0
6535,northwest,0
6536,west,0
6537,central,0
6538,east,0
6539,east,0
6540,northwest,0
6541,central,0
6542,east,0
6543,southeast,0
6544,northwest,0
6545,east,0
6546,,1
6547,southwest,0
6548,southeast,0
6549,southeast,0
6550,northwest,0
6551,southwest,0
6552,east,0
6553,northwest,0
6554,west,0
6555,southwest,0
6556,central,0
6557,northwest,0
6558,east,0
6559,central,0
6560,east,0
6561,southwest,0
6562,northeast,0
6563,southwest,0
6564,central,0
6565,east,0
6566,east,0
6567,,1
6568,east,0
6569,east,0
6570,central,0
6571,east,0
6572,central,0
6573,west,0
6574,central,0
6575,southwest,0
6576,northeast,0
6577,southeast,0
6578,central,0
6579,west,0
6580,central,0
6581,northeast,0
6582,northwest,0
6583,southeast,0
6584,northeast,0
6585,east,0
6586,northeast,0
6587,northeast,0
6588,central,0
6589,west,0
6590,northwest,0
6591,northwest,0
6592,southeast,0
6593,southeast,0
6594,east,0
6595,southwest,0
6596,west,0
6597,east,0
6598,,1
6599,,1
6600,,1
6601,southwest,0
6602,central,0
6603,southeast,0
6604,west,0
6605,east,0
6606,northeast,0
6607,southeast,0
6608,west,0
6609,west,0
6610,west,0
6611,southwest,0
6612,west,0
6613,central,0
6614,west,0
6615,northeast,0
6616,northeast,0
6617,central,0
6618,northeast,0
6619,,1
6620,southwest,0
6621,northwest,0
6622,northeast,0
6623,southwest,0
6624,central,0
6625,northeast,0
6626,northwest,0
6627,east,0
6628,northwest,0
6629,southeast,0
6630,west,0
6631,northwest,0
6632,central,0
6633,east,0
6634,east,0
6635,southwest,0
6636,west,0
6637,northwest,0
6638,northeast,0
6639,southwest,0
6640,central,0
6641,,1
6642,,1
6643,southeast,0
6644,west,0
6645,west,0
6646,northwest,0
6647,northwest,0
6648,southwest,0
6649,southeast,0
6650,east,0
6651,northeast,0
6652,east,0
6653,northeast,0
6654,northeast,0
6655,east,0
6656,west,0
6657,east,0
6658,northeast,0
6659,southeast,0
6660,central,0
6661,central,0
6662,,1
6663,northwest,0
6664,southwest,0
6665,west,0
6666,southwest,0
6667,southeast,0
6668,central,0
6669,northeast,0
6670,northwest,0
6671,east,0
6672,northwest,0
6673,northwest,0
6674,northeast,0
6675,southeast,0
6676,,1
6677,east,0
6678,,1
6679,west,0
6680,,1
6681,central,0
6682,northwest,0
6683,southeast,0
6684,northwest,0
6685,east,0
6686,northeast,0
6687,northeast,0
6688,west,0
6689,west,0
6690,west,0
6691,central,0
6692,central,0
6693,northeast,0
6694,northwest,0
6695,central,0
6696,east,0
6697,,1
6698,east,0
6699,east,0
6700,southeast,0
6701,northwest,0
6702,,1
6703,east,0
6704,,1
6705,southeast,0
6706,northeast,0
6707,northwest,0
6708,northwest,0
6709,east,0
6710,southwest,0
6711,northeast,0
6712,east,0
6713,east,0
6714,southwest,0
6715,northwest,0
6716,,1
6717,,1
6718,central,0
6719,northwest,0
6720,central,0
6721,west,0
6722,northeast,0
6723,central,0
6724,southwest,0
6725,west,0
6726,southeast,0
6727,southwest,0
6728,central,0
6729,,1
6730,east,0
6731,west,0
6732,southeast,0
6733,northwest,0
6734,northeast,0
6735,southeast,0
6736,,1
6737,,1
6738,west,0
6739,west,0
6740,west,0
6741,central,0
6742,central,0
6743,central,0
6744,southeast,0
6745,northwest,0
6746,northwest,0
6747,southeast,0
6748,southeast,0
6749,southeast,0
6750,southeast,0
6751,central,0
6752,west,0
6753,east,0
6754,southwest,0
6755,northwest,0
6756,west,0
6757,northwest,0
6758,northwest,0
6759,southwest,0
6760,southwest,0
6761,southwest,0
6762,west,0
6763,northeast,0
6764,southeast,0
6765,east,0
6766,,1
6767,northeast,0
6768,central,0
6769,east,0
6770,southwest,0
6771,southeast,0
6772,northwest,0
6773,southeast,0
6774,east,0
6775,west,0
6776,northwest,0
6777,northwest,0
6778,southwest,0
6779,northeast,0
6780,southwest,0
6781,east,0
6782,northwest,0
6783,southwest,0
6784,,1
6785,northwest,0
6786,,1
6787,northwest,0
6788,east,0
6789,west,0
6790,southwest,0
6791,central,0
6792,east,0
6793,northwest,0
6794,,1
6795,northwest,0
6796,central,0
6797,west,0
6798,northeast,0
6799,central,0
6800,southwest,0
6801,northeast,0
6802,central,0
6803,west,0
6804,central,0
6805,west,0
6806,central,0
6807,northeast,0
6808,,1
6809,west,0
6810,west,0
6811,east,0
6812,east,0
6813,central,0
6814,southeast,0
6815,central,0
6816,northwest,0
6817,northeast,0
6818,southeast,0
6819,central,0
6820,west,0
6821,southwest,0
6822,southeast,0
6823,central,0
6824,southwest,0
6825,central,0
6826,,1
6827,west,0
6828,central,0
6829,west,0
6830,northwest,0
6831,southwest,0
6832,,1
6833,southeast,0
6834,west,0
6835,northwest,0
6836,northeast,0
6837,northwest,0
6838,central,0
6839,central,0
6840,northwest,0
6841,southwest,0
6842,east,0
6843,northwest,0
6844,southwest,0
6845,southwest,0
6846,central,0
6847,central,0
6848,southwest,0
6849,central,0
6850,southeast,0
6851,east,0
6852,,1
6853,southeast,0
6854,central,0
6855,west,0
6856,northwest,0
6857,west,0
6858,central,0
6859,west,0
6860,northwest,0
6861,southwest,0
6862,southwest,0
6863,west,0
6864,southwest,0
6865,east,0
6866,southeast,0
6867,southeast,0
6868,northwest,0
6869,east,0
6870,,1
6871,northwest,0
6872,,1
6873,central,0
6874,northeast,0
6875,northwest,0
6876,east,0
6877,southwest,0
6878,northwest,0
6879,east,0
6880,northwest,0
6881,west,0
6882,east,0
6883,west,0
6884,southwest,0
6885,west,0
6886,southwest,0
6887,central,0
6888,southwest,0
6889,central,0
6890,east,0
6891,east,0
6892,west,0
6893,southwest,0
6894,west,0
6895,,1
6896,east,0
6897,southwest,0
6898,central,0
6899,,1
6900,southwest,0
6901,northwest,0
6902,northwest,0
6903,east,0
6904,central,0
6905,southeast,0
6906,southwest,0
6907,southeast,0
6908,west,0
6909,northwest,0
6910,central,0
6911,central,0
6912,central,0
6913,,1
6914,southeast,0
6915,southeast,0
6916,east,0
6917,west,0
6918,northeast,0
6919,central,0
6920,southwest,0
6921,central,0
6922,central,0
6923,west,0
6924,northwest,0
6925,southeast,0
6926,central,0
6927,southwest,0
6928,northeast,0
6929,southeast,0
6930,east,0
6931,west,0
6932,east,0
6933,northwest,0
6934,east,0
6935,southwest,0
6936,southeast,0
6937,northwest,0
6938,northwest,0
6939,central,0
6940,southeast,0
6941,northwest,0
6942,northwest,0
6943,southeast,0
6944,northeast,0
6945,northeast,0
6946,central,0
6947,west,0
6948,southwest,0
6949,northwest,0
6950,northwest,0
6951,southwest,0
6952,west,0
6953,southwest,0
6954,central,0
6955,southeast,0
6956,west,0
6957,northeast,0
6958,central,0
6959,northeast,0
6960,,1
6961,southeast,0
6962,southwest,0
6963,northwest,0
6964,northwest,0
6965,southwest,0
6966,central,0
6967,northeast,0
6968,west,0
6969,southwest,0
6970,northeast,0
6971,southeast,0
6972,east,0
6973,southwest,0
6974,east,0
6975,northwest,0
6976,west,0
6977,east,0
6978,west,0
6979,southwest,0
6980,southwest,0
6981,southwest,0
6982,west,0
6983,northeast,0
6984,east,0
6985,northwest,0
6986,east,0
6987,,1
6988,east,0
6989,central,0
6990,southwest,0
6991,,1
6992,west,0
6993,northwest,0
6994,east,0
6995,east,0
6996,east,0
6997,northeast,0
6998,east,0
6999,southwest,0
7000,west,0
7001,northeast,0
7002,,1
7003,west,0
7004,northeast,0
7005,central,0
7006,west,0
7007,southeast,0
7008,west,0
7009,southwest,0
7010,west,0
7011,west,0
7012,southeast,0
7013,southeast,0
7014,east,0
7015,,1
7016,west,0
7017,southeast,0
7018,,1
7019,central,0
7020,northwest,0
7021,southeast,0
7022,central,0
7023,central,0
7024,southeast,0
7025,central,0
7026,central,0
7027,southwest,0
7028,west,0
7029,,1
7030,east,0
7031,southwest,0
7032,southeast,0
7033,east,0
7034,east,0
7035,central,0
7036,northeast,0
7037,northeast,0
7038,west,0
7039,northeast,0
7040,northeast,0
7041,central,0
7042,southwest,0
7043,northeast,0
7044,southwest,0
7045,southeast,0
7046,southwest,0
7047,central,0
7048,southeast,0
7049,east,0
7050,northwest,0
7051,southwest,0
7052,southwest,0
7053,west,0
7054,west,0
7055,central,0
7056,northwest,0
7057,northwest,0
7058,northeast,0
7059,east,0
7060,,1
7061,west,0
7062,central,0
7063,west,0
7064,central,0
7065,east,0
7066,east,0
7067,northwest,0
7068,,1
7069,east,0
7070,central,0
7071,southeast,0
7072,northwest,0
7073,northeast,0
7074,southwest,0
7075,central,0
7076,west,0
7077,east,0
7078,west,0
7079,central,0
7080,central,0
7081,northeast,0
7082,southeast,0
7083,southeast,0
7084,west,0
7085,east,0
7086,central,0
7087,northeast,0
7088,southeast,0
7089,southwest,0
7090,northeast,0
7091,,1
7092,northeast,0
7093,southwest,0
7094,east,0
7095,east,0
7096,west,0
7097,northwest,0
7098,central,0
7099,,1
7100,southwest,0
7101,northeast,0
7102,east,0
7103,east,0
7104,northeast,0
7105,northeast,0
7106,west,0
7107,southeast,0
7108,central,0
7109,southeast,0
7110,east,0
7111,west,0
7112,northwest,0
7113,southwest,0
7114,east,0
7115,central,0
7116,southeast,0
7117,northwest,0
7118,northeast,0
7119,east,0
7120,central,0
7121,west,0
7122,southeast,0
7123,northwest,0
7124,southwest,0
7125,southwest,0
7126,southwest,0
7127,central,0
7128,central,0
7129,northwest,0
7130,northwest,0
7131,central,0
7132,southeast,0
7133,west,0
7134,east,0
7135,central,0
7136,northeast,0
7137,central,0
7138,central,0
7139,east,0
7140,northeast,0
7141,west,0
7142,northeast,0
7143,west,0
7144,central,0
7145,central,0
7146,southwest,0
7147,east,0
7148,southeast,0
7149,southeast,0
7150,northeast,0
7151,west,0
7152,west,0
7153,northeast,0
7154,southeast,0
7155,central,0
7156,northeast,0
7157,northwest,0
7158,northwest,0
7159,southeast,0
7160,southwest,0
7161,west,0
7162,southwest,0
7163,southwest,0
7164,northwest,0
7165,central,0
7166,east,0
7167,east,0
7168,west,0
7169,southeast,0
7170,southeast,0
7171,west,0
7172,northwest,0
7173,northwest,0
7174,northwest,0
7175,southeast,0
7176,southeast,0
7177,central,0
7178,central,0
7179,southeast,0
7180,southeast,0
7181,southwest,0
7182,northeast,0
7183,west,0
7184,northwest,0
7185,central,0
7186,east,0
7187,west,0
7188,northeast,0
7189,central,0
7190,west,0
7191,west,0
7192,southwest,0
7193,west,0
