ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam,site_code,state_code,role_code,parsed_role,parsed_region
10.50.36.103,PHXAZDS28,PHXAZDS28.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0,PHX,AZ,DS,dist,southwest
10.10.140.146,OKCOKAG81,OKCOKAG81.central.lightspeed.net,central,down,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.50.3.76,ELPTXED26,ELPTXED26.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,1,0,ELP,TX,ED,edge,southwest
10.60.26.142,BOSMART74,BOSMART74.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.50.35.62,ABQNMAG83,ABQNMAG83.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,ABQ,NM,AG,agg,southwest
10.10.59.141,DALTXED12,DALTXED12.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0,DAL,TX,ED,edge,central
10.30.50.217,SFOCART62,SFOCART62.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SFO,CA,RT,rtr,west
10.40.38.188,MIAFLED30,MIAFLED30.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,1,0,MIA,FL,ED,edge,southeast
10.50.236.80,PHXAZSW52,PHXAZSW52.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.60.130.39,NYCNYCO45,NYCNYCO45.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,NYC,NY,CO,core,northeast
10.40.31.239,MIAFLSW68,MIAFLSW68.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.50.42.141,PHXAZSW25,PHXAZSW25.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.40.90.43,MIAFLRT29,MIAFLRT29.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.60.104.120,BOSMACO85,BOSMACO85.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0,BOS,MA,CO,core,northeast
10.40.162.132,BNATNDS09,BNATNDS09.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,BNA,TN,DS,dist,southeast
10.20.71.201,ATLGART23,ATLGART23.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.70.184.140,GEGWASW41,GEGWASW41.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.20.244.120,CLTNCCO14,CLTNCCO14.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,CLT,NC,CO,core,east
10.70.196.160,PORORAG52,PORORAG52.northwest.lightspeed.net,northwest,retired,ADVA,FSP3000,agg,1,0,POR,OR,AG,agg,northwest
10.10.233.21,DALTXDS70,DALTXDS70.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,DAL,TX,DS,dist,central
10.30.117.10,LAXCART26,LAXCART26.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.10.76.108,DALTXSW68,DALTXSW68.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,1,0,DAL,TX,SW,sw,central
10.10.168.176,OKCOKCO52,OKCOKCO52.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,core,0,0,OKC,OK,CO,core,central
10.40.180.218,BNATNCO41,BNATNCO41.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0,BNA,TN,CO,core,southeast
10.20.178.145,ATLGART68,ATLGART68.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.40.146.102,MIAFLDS60,MIAFLDS60.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,MIA,FL,DS,dist,southeast
10.50.250.7,PHXAZDS49,PHXAZDS49.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0,PHX,AZ,DS,dist,southwest
10.50.191.136,PHXAZAG73,PHXAZAG73.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,PHX,AZ,AG,agg,southwest
10.70.32.197,BOIIDAG54,BOIIDAG54.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,BOI,ID,AG,agg,northwest
10.40.235.98,BNATNDS93,BNATNDS93.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,BNA,TN,DS,dist,southeast
10.10.239.254,OKCOKCO69,OKCOKCO69.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,OKC,OK,CO,core,central
10.60.12.190,NYCNYCO65,NYCNYCO65.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0,NYC,NY,CO,core,northeast
10.30.24.81,SFOCAAG28,SFOCAAG28.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SFO,CA,AG,agg,west
10.10.116.208,AUSTXED40,AUSTXED40.central.lightspeed.net,central,active,Cisco,ISR4431,edge,1,0,AUS,TX,ED,edge,central
10.60.203.153,NYCNYCO50,NYCNYCO50.northeast.lightspeed.net,northeast,down,Juniper,MX204,core,0,1,NYC,NY,CO,core,northeast
10.70.180.133,PORORCO87,PORORCO87.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,POR,OR,CO,core,northwest
10.40.188.249,MIAFLCO96,MIAFLCO96.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,MIA,FL,CO,core,southeast
10.70.175.202,PORORCO36,PORORCO36.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,POR,OR,CO,core,northwest
10.30.176.18,SEAWASW55,SEAWASW55.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.10.16.101,OKCOKCO90,OKCOKCO90.central.lightspeed.net,central,active,Juniper,MX204,core,0,0,OKC,OK,CO,core,central
10.50.122.28,ABQNMAG95,ABQNMAG95.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,ABQ,NM,AG,agg,southwest
10.70.107.121,BOIIDCO51,BOIIDCO51.northwest.lightspeed.net,northwest,retired,Juniper,MX204,core,0,0,BOI,ID,CO,core,northwest
10.30.133.197,SFOCACO06,SFOCACO06.west.lightspeed.net,west,degraded,Juniper,MX204,core,0,0,SFO,CA,CO,core,west
10.30.93.104,SFOCACO96,SFOCACO96.west.lightspeed.net,west,retired,Cisco,NCS540,core,0,0,SFO,CA,CO,core,west
10.40.30.5,BNATNED72,BNATNED72.southeast.lightspeed.net,southeast,down,RAD,ETX-2,edge,0,0,BNA,TN,ED,edge,southeast
10.70.3.27,GEGWACO80,GEGWACO80.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,GEG,WA,CO,core,northwest
10.10.40.140,OKCOKRT08,OKCOKRT08.central.lightspeed.net,central,retired,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.10.94.55,DALTXCO01,DALTXCO01.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0,DAL,TX,CO,core,central
10.70.106.8,GEGWACO96,GEGWACO96.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0,GEG,WA,CO,core,northwest
10.40.24.73,BNATNDS34,BNATNDS34.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,BNA,TN,DS,dist,southeast
10.60.136.81,BOSMACO14,BOSMACO14.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,0,0,BOS,MA,CO,core,northeast
10.40.177.102,BNATNED75,BNATNED75.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0,BNA,TN,ED,edge,southeast
10.10.137.107,DALTXRT01,DALTXRT01.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,DAL,TX,RT,rtr,central
10.70.143.198,PORORRT15,PORORRT15.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.50.1.145,ABQNMDS06,ABQNMDS06.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120,dist,0,0,ABQ,NM,DS,dist,southwest
10.50.116.163,ELPTXSW77,ELPTXSW77.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.40.151.166,BNATNAG03,BNATNAG03.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,BNA,TN,AG,agg,southeast
10.30.47.105,LAXCAAG29,LAXCAAG29.west.lightspeed.net,west,down,Arista,7280R,agg,0,1,LAX,CA,AG,agg,west
10.40.247.61,BNATNAG75,BNATNAG75.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,BNA,TN,AG,agg,southeast
10.40.146.186,BNATNDS88,BNATNDS88.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,BNA,TN,DS,dist,southeast
10.40.192.106,MIAFLAG89,MIAFLAG89.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,MIA,FL,AG,agg,southeast
10.20.195.219,PITPART19,PITPART19.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.20.7.118,ATLGACO48,ATLGACO48.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,ATL,GA,CO,core,east
10.50.157.240,ABQNMCO81,ABQNMCO81.southwest.lightspeed.net,southwest,active,Juniper,MX204,core,0,0,ABQ,NM,CO,core,southwest
10.50.42.172,ELPTXCO74,ELPTXCO74.southwest.lightspeed.net,southwest,active,Juniper,MX204,core,0,0,ELP,TX,CO,core,southwest
10.40.217.21,JAXFLRT16,JAXFLRT16.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.50.160.46,PHXAZDS04,PHXAZDS04.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0,PHX,AZ,DS,dist,southwest
10.20.181.7,ATLGAAG40,ATLGAAG40.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0,ATL,GA,AG,agg,east
10.50.125.92,ELPTXRT12,ELPTXRT12.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.70.126.83,GEGWART63,GEGWART63.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.20.62.167,PITPASW37,PITPASW37.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.40.212.111,JAXFLAG37,JAXFLAG37.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,JAX,FL,AG,agg,southeast
10.70.218.41,BOIIDCO06,BOIIDCO06.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,BOI,ID,CO,core,northwest
10.40.113.130,BNATNSW56,BNATNSW56.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,1,BNA,TN,SW,sw,southeast
10.30.5.54,SFOCACO11,SFOCACO11.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,0,SFO,CA,CO,core,west
10.50.115.213,ELPTXAG86,ELPTXAG86.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,agg,0,0,ELP,TX,AG,agg,southwest
10.40.192.133,JAXFLCO20,JAXFLCO20.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,JAX,FL,CO,core,southeast
10.40.213.103,JAXFLDS14,JAXFLDS14.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,JAX,FL,DS,dist,southeast
10.20.110.163,PITPADS11,PITPADS11.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,PIT,PA,DS,dist,east
10.20.143.241,ATLGASW64,ATLGASW64.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.50.213.53,PHXAZDS22,PHXAZDS22.southwest.lightspeed.net,southwest,down,ADVA,FSP150,dist,0,0,PHX,AZ,DS,dist,southwest
10.50.5.157,PHXAZSW27,PHXAZSW27.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.60.191.228,PHLPAAG48,PHLPAAG48.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0,PHL,PA,AG,agg,northeast
10.20.8.145,PITPART25,PITPART25.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.10.94.118,DALTXSW87,DALTXSW87.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.40.18.90,JAXFLAG15,JAXFLAG15.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,agg,1,1,JAX,FL,AG,agg,southeast
10.60.34.45,PHLPACO13,PHLPACO13.northeast.lightspeed.net,northeast,retired,Nokia,7750 SR-1,core,0,1,PHL,PA,CO,core,northeast
10.40.156.118,MIAFLSW83,MIAFLSW83.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.10.145.0,AUSTXED83,AUSTXED83.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0,AUS,TX,ED,edge,central
10.30.178.130,SEAWADS44,SEAWADS44.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SEA,WA,DS,dist,west
10.10.44.19,AUSTXSW67,AUSTXSW67.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.10.191.156,DALTXDS42,DALTXDS42.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0,DAL,TX,DS,dist,central
10.50.165.150,ABQNMCO27,ABQNMCO27.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540,core,0,0,ABQ,NM,CO,core,southwest
10.40.177.31,JAXFLAG74,JAXFLAG74.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.30.168.73,SFOCAAG74,SFOCAAG74.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SFO,CA,AG,agg,west
10.20.70.125,CLTNCAG01,CLTNCAG01.east.lightspeed.net,east,retired,ADVA,FSP3000,agg,0,0,CLT,NC,AG,agg,east
10.10.179.217,OKCOKSW26,OKCOKSW26.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.60.177.50,PHLPACO28,PHLPACO28.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0,PHL,PA,CO,core,northeast
10.20.18.12,CLTNCAG80,CLTNCAG80.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0,CLT,NC,AG,agg,east
10.50.21.109,ABQNMAG63,ABQNMAG63.southwest.lightspeed.net,southwest,degraded,Arista,7280R,agg,0,0,ABQ,NM,AG,agg,southwest
10.40.223.179,JAXFLDS34,JAXFLDS34.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,0,0,JAX,FL,DS,dist,southeast
10.60.41.217,NYCNYAG54,NYCNYAG54.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,NYC,NY,AG,agg,northeast
10.20.111.240,CLTNCDS01,CLTNCDS01.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist,0,0,CLT,NC,DS,dist,east
10.70.61.157,PORORCO79,PORORCO79.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0,POR,OR,CO,core,northwest
10.10.148.18,DALTXDS14,DALTXDS14.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0,DAL,TX,DS,dist,central
10.40.19.69,JAXFLSW78,JAXFLSW78.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.10.135.37,DALTXCO35,DALTXCO35.central.lightspeed.net,central,active,Juniper,MX204,core,0,0,DAL,TX,CO,core,central
10.60.176.249,NYCNYCO88,NYCNYCO88.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,NYC,NY,CO,core,northeast
10.40.154.126,JAXFLED22,JAXFLED22.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,1,0,JAX,FL,ED,edge,southeast
10.10.14.86,OKCOKRT32,OKCOKRT32.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.20.12.220,PITPAAG58,PITPAAG58.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,PIT,PA,AG,agg,east
10.50.202.216,ELPTXSW60,ELPTXSW60.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.20.51.188,ATLGART74,ATLGART74.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.30.12.118,LAXCAAG91,LAXCAAG91.west.lightspeed.net,west,active,Arista,7280R,agg,0,1,LAX,CA,AG,agg,west
10.20.16.84,PITPADS91,PITPADS91.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,PIT,PA,DS,dist,east
10.10.78.192,DALTXCO23,DALTXCO23.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0,DAL,TX,CO,core,central
10.40.231.149,JAXFLCO88,JAXFLCO88.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0,JAX,FL,CO,core,southeast
10.40.128.63,MIAFLSW95,MIAFLSW95.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.50.187.66,ELPTXRT67,ELPTXRT67.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.10.83.91,AUSTXCO28,AUSTXCO28.central.lightspeed.net,central,retired,Nokia,7750 SR-1,core,0,0,AUS,TX,CO,core,central
10.50.131.145,ELPTXAG11,ELPTXAG11.southwest.lightspeed.net,southwest,degraded,Arista,7280R,agg,0,0,ELP,TX,AG,agg,southwest
10.60.245.24,NYCNYAG21,NYCNYAG21.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0,NYC,NY,AG,agg,northeast
10.30.58.139,SFOCART57,SFOCART57.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SFO,CA,RT,rtr,west
10.70.128.62,BOIIDRT89,BOIIDRT89.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.50.55.160,ABQNMRT58,ABQNMRT58.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0,ABQ,NM,RT,rtr,southwest
10.70.42.178,PORORAG06,PORORAG06.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,POR,OR,AG,agg,northwest
10.10.99.123,AUSTXCO82,AUSTXCO82.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,AUS,TX,CO,core,central
10.30.249.56,LAXCASW03,LAXCASW03.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.10.75.197,DALTXRT51,DALTXRT51.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,DAL,TX,RT,rtr,central
10.40.203.56,JAXFLED33,JAXFLED33.southeast.lightspeed.net,southeast,down,Juniper,SRX345,edge,1,0,JAX,FL,ED,edge,southeast
10.10.243.103,DALTXSW31,DALTXSW31.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.40.36.1,MIAFLSW81,MIAFLSW81.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.40.163.215,JAXFLAG24,JAXFLAG24.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.20.218.121,CLTNCAG44,CLTNCAG44.east.lightspeed.net,east,active,Arista,7280R,agg,0,0,CLT,NC,AG,agg,east
10.50.161.38,ELPTXSW43,ELPTXSW43.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,1,ELP,TX,SW,sw,southwest
10.60.216.198,BOSMART92,BOSMART92.northeast.lightspeed.net,northeast,retired,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.30.10.101,SFOCAAG68,SFOCAAG68.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SFO,CA,AG,agg,west
10.20.70.18,ATLGART01,ATLGART01.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.10.102.113,OKCOKRT65,OKCOKRT65.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.40.35.110,MIAFLRT28,MIAFLRT28.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.10.146.57,OKCOKED25,OKCOKED25.central.lightspeed.net,central,down,Cisco,ISR4431,edge,1,0,OKC,OK,ED,edge,central
10.70.68.68,PORORAG16,PORORAG16.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0,POR,OR,AG,agg,northwest
10.10.102.15,AUSTXRT34,AUSTXRT34.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,AUS,TX,RT,rtr,central
10.50.148.65,ELPTXSW38,ELPTXSW38.southwest.lightspeed.net,southwest,down,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.30.105.173,SFOCACO29,SFOCACO29.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,0,SFO,CA,CO,core,west
10.20.164.41,ATLGAED25,ATLGAED25.east.lightspeed.net,east,degraded,Juniper,SRX345,edge,0,0,ATL,GA,ED,edge,east
10.70.239.161,PORORRT71,PORORRT71.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.60.151.249,BOSMART61,BOSMART61.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.50.118.216,ELPTXDS29,ELPTXDS29.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,0,0,ELP,TX,DS,dist,southwest
10.60.46.43,NYCNYRT57,NYCNYRT57.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,NYC,NY,RT,rtr,northeast
10.10.200.35,DALTXAG62,DALTXAG62.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.10.3.35,OKCOKRT66,OKCOKRT66.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.10.89.229,AUSTXAG86,AUSTXAG86.central.lightspeed.net,central,active,Arista,7280R,agg,1,0,AUS,TX,AG,agg,central
10.20.86.129,CLTNCCO31,CLTNCCO31.east.lightspeed.net,east,degraded,Juniper,MX204,core,0,0,CLT,NC,CO,core,east
10.40.205.51,MIAFLCO55,MIAFLCO55.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0,MIA,FL,CO,core,southeast
10.50.239.251,ELPTXAG82,ELPTXAG82.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0,ELP,TX,AG,agg,southwest
10.10.17.114,OKCOKCO02,OKCOKCO02.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,OKC,OK,CO,core,central
10.40.114.107,JAXFLCO56,JAXFLCO56.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0,JAX,FL,CO,core,southeast
10.40.158.34,MIAFLED01,MIAFLED01.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,MIA,FL,ED,edge,southeast
10.20.197.216,CLTNCRT16,CLTNCRT16.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,CLT,NC,RT,rtr,east
10.40.53.135,MIAFLRT50,MIAFLRT50.southeast.lightspeed.net,southeast,retired,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.40.163.178,JAXFLED14,JAXFLED14.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,1,0,JAX,FL,ED,edge,southeast
10.30.130.134,SFOCACO24,SFOCACO24.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,0,SFO,CA,CO,core,west
10.20.163.27,PITPAAG87,PITPAAG87.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,PIT,PA,AG,agg,east
10.40.124.77,JAXFLRT45,JAXFLRT45.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.60.77.243,BOSMACO71,BOSMACO71.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0,BOS,MA,CO,core,northeast
10.40.166.13,BNATNCO92,BNATNCO92.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0,BNA,TN,CO,core,southeast
10.50.223.220,ABQNMED04,ABQNMED04.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,1,0,ABQ,NM,ED,edge,southwest
10.60.23.59,PHLPART29,PHLPART29.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,PHL,PA,RT,rtr,northeast
10.60.161.220,PHLPAAG04,PHLPAAG04.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0,PHL,PA,AG,agg,northeast
10.40.219.104,JAXFLRT48,JAXFLRT48.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.50.254.40,ELPTXRT35,ELPTXRT35.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.40.55.154,BNATNRT49,BNATNRT49.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0,BNA,TN,RT,rtr,southeast
10.40.139.96,MIAFLAG15,MIAFLAG15.southeast.lightspeed.net,southeast,down,ADVA,FSP3000,agg,0,0,MIA,FL,AG,agg,southeast
10.10.136.231,OKCOKRT99,OKCOKRT99.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.50.64.233,ABQNMDS53,ABQNMDS53.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0,ABQ,NM,DS,dist,southwest
10.50.61.77,ELPTXED98,ELPTXED98.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,0,0,ELP,TX,ED,edge,southwest
10.20.208.68,CLTNCRT05,CLTNCRT05.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,1,CLT,NC,RT,rtr,east
10.30.209.42,SEAWART33,SEAWART33.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.60.177.101,NYCNYAG36,NYCNYAG36.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,1,NYC,NY,AG,agg,northeast
10.70.59.70,GEGWACO78,GEGWACO78.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core,0,0,GEG,WA,CO,core,northwest
10.20.186.68,ATLGASW89,ATLGASW89.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.10.153.9,OKCOKAG60,OKCOKAG60.central.lightspeed.net,central,degraded,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.10.24.4,OKCOKAG38,OKCOKAG38.central.lightspeed.net,central,degraded,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.10.53.176,AUSTXAG18,AUSTXAG18.central.lightspeed.net,central,active,Arista,7280R,agg,0,0,AUS,TX,AG,agg,central
