ipam_asset_id,ipam_ip_address,ipam_fqdn,ipam_region
7024,10.10.224.126,AUSTXED49.central.lightspeed.net,central
7025,10.50.142.33,ELPTXDS95.southwest.lightspeed.net,southwest
7026,10.30.104.192,LAXCAED25.west.lightspeed.net,west
7027,10.40.53.7,BNATNED53.southeast.lightspeed.net,southeast
7028,10.60.53.117,BOSMAAG50.northeast.lightspeed.net,northeast
7029,10.60.126.70,BOSMART12.northeast.lightspeed.net,northeast
7030,10.30.54.172,SEAWAAG65.west.lightspeed.net,west
7031,10.40.255.156,JAXFLDS27.southeast.lightspeed.net,southeast
7032,10.20.177.61,ATLGASW87.east.lightspeed.net,east
7033,10.30.102.252,SEAWART60.west.lightspeed.net,west
7034,10.10.197.22,AUSTXDS19.central.lightspeed.net,central
7035,10.50.65.184,ABQNMED10.southwest.lightspeed.net,southwest
7036,10.20.128.63,PITPAED09.east.lightspeed.net,east
7037,10.40.12.165,BNATNDS74.southeast.lightspeed.net,southeast
7038,10.50.198.234,PHXAZSW61.southwest.lightspeed.net,southwest
7039,10.30.77.46,SEAWAAG31.west.lightspeed.net,west
7040,10.50.27.124,PHXAZSW32.southwest.lightspeed.net,southwest
7041,10.20.196.19,CLTNCSW06.east.lightspeed.net,east
7042,10.20.255.121,PITPAAG07.east.lightspeed.net,east
7043,10.10.218.132,AUSTXED63.central.lightspeed.net,central
7044,10.40.164.79,JAXFLSW17.southeast.lightspeed.net,southeast
7045,10.50.147.212,PHXAZSW94.southwest.lightspeed.net,southwest
7046,10.60.61.156,BOSMACO38.northeast.lightspeed.net,northeast
7047,10.60.178.135,NYCNYCO02.northeast.lightspeed.net,northeast
7048,10.30.65.173,SEAWAED39.west.lightspeed.net,west
7049,10.30.185.161,LAXCART42.west.lightspeed.net,west
7050,10.30.210.15,SFOCACO89.west.lightspeed.net,west
7051,10.50.151.161,ABQNMRT87.southwest.lightspeed.net,southwest
7052,10.30.211.235,LAXCAAG80.west.lightspeed.net,west
7053,10.20.7.158,PITPART09.east.lightspeed.net,east
7054,10.60.244.119,PHLPAAG84.northeast.lightspeed.net,northeast
7055,10.20.179.221,ATLGASW70.east.lightspeed.net,east
7056,10.10.101.168,AUSTXED05.central.lightspeed.net,central
7057,10.20.0.183,ATLGAED39.east.lightspeed.net,east
7058,10.50.43.211,ABQNMSW38.southwest.lightspeed.net,southwest
7059,10.30.246.201,SFOCART51.west.lightspeed.net,west
7060,10.10.229.44,OKCOKED29.central.lightspeed.net,central
7061,10.10.246.132,OKCOKSW74.central.lightspeed.net,central
7062,10.30.143.30,LAXCAAG19.west.lightspeed.net,west
7063,10.60.102.131,PHLPAAG02.northeast.lightspeed.net,northeast
7064,10.20.219.165,PITPASW63.east.lightspeed.net,east
7065,10.50.38.98,PHXAZSW35.southwest.lightspeed.net,southwest
7066,10.20.49.29,ATLGART04.east.lightspeed.net,east
7067,10.70.117.94,GEGWART75.northwest.lightspeed.net,northwest
7068,10.40.16.120,JAXFLAG49.southeast.lightspeed.net,southeast
7069,10.30.230.127,SEAWAED30.west.lightspeed.net,west
7070,10.70.160.171,PORORDS47.northwest.lightspeed.net,northwest
7071,10.30.231.69,SEAWART11.west.lightspeed.net,west
7072,10.40.160.171,BNATNSW20.southeast.lightspeed.net,southeast
7073,10.40.69.104,JAXFLDS97.southeast.lightspeed.net,southeast
7074,10.50.1.133,ABQNMSW30.southwest.lightspeed.net,southwest
7075,10.40.191.74,JAXFLDS61.southeast.lightspeed.net,southeast
7076,10.70.22.130,PORORAG43.northwest.lightspeed.net,northwest
7077,10.70.159.100,PORORRT70.northwest.lightspeed.net,northwest
7078,10.50.35.39,PHXAZDS53.southwest.lightspeed.net,southwest
7079,10.20.250.96,PITPAAG08.east.lightspeed.net,east
7080,10.20.245.230,ATLGASW68.east.lightspeed.net,east
7081,10.40.250.79,MIAFLED22.southeast.lightspeed.net,southeast
7082,10.20.98.205,CLTNCED93.east.lightspeed.net,east
7083,10.40.176.15,MIAFLSW03.southeast.lightspeed.net,southeast
7084,10.10.151.44,DALTXAG26.central.lightspeed.net,central
7085,10.30.86.35,LAXCART53.west.lightspeed.net,west
7086,10.60.213.27,PHLPACO91.northeast.lightspeed.net,northeast
7087,10.30.76.136,SEAWACO45.west.lightspeed.net,west
7088,10.10.69.192,OKCOKDS98.central.lightspeed.net,central
7089,10.40.105.135,MIAFLSW50.southeast.lightspeed.net,southeast
7090,10.70.141.254,GEGWASW52.northwest.lightspeed.net,northwest
7091,10.10.50.109,AUSTXCO53.central.lightspeed.net,central
7092,10.50.198.144,ABQNMAG41.southwest.lightspeed.net,southwest
7093,10.70.14.82,BOIIDED09.northwest.lightspeed.net,northwest
7094,10.20.227.91,CLTNCSW60.east.lightspeed.net,east
7095,10.50.26.79,ABQNMDS78.southwest.lightspeed.net,southwest
7096,10.40.51.124,JAXFLED82.southeast.lightspeed.net,southeast
7097,10.50.68.30,ABQNMSW78.southwest.lightspeed.net,southwest
7098,10.10.180.97,OKCOKED68.central.lightspeed.net,central
7099,10.50.252.42,ELPTXDS98.southwest.lightspeed.net,southwest
7100,10.40.174.38,MIAFLED33.southeast.lightspeed.net,southeast
7101,10.20.131.84,ATLGAED69.east.lightspeed.net,east
7102,10.20.83.246,CLTNCCO38.east.lightspeed.net,east
7103,10.40.138.43,JAXFLDS64.southeast.lightspeed.net,southeast
7104,10.60.85.117,BOSMAAG15.northeast.lightspeed.net,northeast
7105,10.50.215.5,PHXAZCO98.southwest.lightspeed.net,southwest
7106,10.20.48.47,PITPAED70.east.lightspeed.net,east
7107,10.10.128.95,OKCOKED17.central.lightspeed.net,central
7108,10.10.31.237,DALTXRT77.central.lightspeed.net,central
7109,10.30.112.201,SEAWAAG69.west.lightspeed.net,west
7110,10.70.86.192,BOIIDSW49.northwest.lightspeed.net,northwest
7111,10.10.238.71,DALTXAG61.central.lightspeed.net,central
7112,10.10.88.169,OKCOKED09.central.lightspeed.net,central
7113,10.70.3.45,GEGWADS79.northwest.lightspeed.net,northwest
7114,10.70.79.251,BOIIDRT14.northwest.lightspeed.net,northwest
7115,10.20.98.43,PITPACO16.east.lightspeed.net,east
7116,10.30.144.69,LAXCACO70.west.lightspeed.net,west
7117,10.50.100.88,ABQNMED65.southwest.lightspeed.net,southwest
7118,10.50.58.26,PHXAZSW87.southwest.lightspeed.net,southwest
7119,10.50.84.66,ELPTXDS19.southwest.lightspeed.net,southwest
7120,10.60.15.177,PHLPART47.northeast.lightspeed.net,northeast
7121,10.20.236.139,CLTNCDS88.east.lightspeed.net,east
7122,10.70.168.4,PORORAG66.northwest.lightspeed.net,northwest
7123,10.10.137.202,OKCOKRT72.central.lightspeed.net,central
7124,10.50.214.254,ABQNMSW28.southwest.lightspeed.net,southwest
7125,10.30.191.141,SEAWAAG98.west.lightspeed.net,west
7126,10.60.185.158,NYCNYCO38.northeast.lightspeed.net,northeast
7127,10.70.224.80,GEGWASW62.northwest.lightspeed.net,northwest
7128,10.30.49.15,SFOCADS11.west.lightspeed.net,west
7129,10.10.210.224,DALTXDS60.central.lightspeed.net,central
7130,10.30.184.18,SEAWADS39.west.lightspeed.net,west
7131,10.70.72.182,GEGWAAG78.northwest.lightspeed.net,northwest
7132,10.20.96.20,ATLGASW33.east.lightspeed.net,east
7133,10.50.128.59,ELPTXDS55.southwest.lightspeed.net,southwest
7134,10.10.103.218,AUSTXDS73.central.lightspeed.net,central
7135,10.10.125.82,AUSTXSW43.central.lightspeed.net,central
7136,10.60.82.34,NYCNYRT49.northeast.lightspeed.net,northeast
7137,10.20.150.41,CLTNCRT56.east.lightspeed.net,east
7138,10.30.103.202,SFOCACO22.west.lightspeed.net,west
7139,10.30.84.75,LAXCART66.west.lightspeed.net,west
7140,10.30.121.62,SFOCAAG30.west.lightspeed.net,west
7141,10.50.49.23,ABQNMDS97.southwest.lightspeed.net,southwest
7142,10.40.22.168,MIAFLSW04.southeast.lightspeed.net,southeast
7143,10.70.136.100,GEGWACO52.northwest.lightspeed.net,northwest
7144,10.10.245.167,AUSTXDS45.central.lightspeed.net,central
7145,10.50.201.175,PHXAZRT93.southwest.lightspeed.net,southwest
7146,10.40.156.87,JAXFLDS62.southeast.lightspeed.net,southeast
7147,10.40.125.139,JAXFLCO67.southeast.lightspeed.net,southeast
7148,10.50.236.187,ELPTXSW50.southwest.lightspeed.net,southwest
7149,10.10.216.237,AUSTXDS27.central.lightspeed.net,central
7150,10.40.1.228,JAXFLSW08.southeast.lightspeed.net,southeast
7151,10.50.228.186,ELPTXCO83.southwest.lightspeed.net,southwest
7152,10.20.70.47,ATLGAAG26.east.lightspeed.net,east
7153,10.70.241.169,PORORDS79.northwest.lightspeed.net,northwest
7154,10.40.237.172,MIAFLDS64.southeast.lightspeed.net,southeast
7155,10.20.163.97,CLTNCRT90.east.lightspeed.net,east
7156,10.10.73.130,AUSTXDS50.central.lightspeed.net,central
7157,10.70.61.199,PORORRT91.northwest.lightspeed.net,northwest
7158,10.30.43.55,SFOCACO46.west.lightspeed.net,west
7159,10.10.142.104,AUSTXDS28.central.lightspeed.net,central
7160,10.20.37.112,CLTNCDS11.east.lightspeed.net,east
7161,10.20.74.202,PITPAED51.east.lightspeed.net,east
7162,10.30.14.186,LAXCART70.west.lightspeed.net,west
7163,10.70.144.82,BOIIDSW46.northwest.lightspeed.net,northwest
7164,10.30.199.239,SFOCACO28.west.lightspeed.net,west
7165,10.20.199.159,PITPAAG69.east.lightspeed.net,east
7166,10.50.227.175,PHXAZED68.southwest.lightspeed.net,southwest
7167,10.50.230.215,ELPTXRT10.southwest.lightspeed.net,southwest
7168,10.40.79.96,MIAFLCO93.southeast.lightspeed.net,southeast
7169,10.10.51.28,OKCOKRT58.central.lightspeed.net,central
7170,10.30.53.253,LAXCART75.west.lightspeed.net,west
7171,10.40.176.193,MIAFLSW65.southeast.lightspeed.net,southeast
7172,10.20.40.176,PITPAAG96.east.lightspeed.net,east
7173,10.10.185.87,OKCOKAG43.central.lightspeed.net,central
7174,10.20.222.254,CLTNCED43.east.lightspeed.net,east
7175,10.20.105.137,PITPAED50.east.lightspeed.net,east
7176,10.70.25.17,PORORSW94.northwest.lightspeed.net,northwest
7177,10.60.201.71,PHLPAAG22.northeast.lightspeed.net,northeast
7178,10.50.22.52,PHXAZAG20.southwest.lightspeed.net,southwest
7179,10.30.57.21,LAXCACO73.west.lightspeed.net,west
7180,10.10.129.146,OKCOKSW16.central.lightspeed.net,central
7181,10.60.182.19,BOSMASW22.northeast.lightspeed.net,northeast
7182,10.50.74.42,ABQNMDS63.southwest.lightspeed.net,southwest
7183,10.50.105.219,ELPTXSW24.southwest.lightspeed.net,southwest
7184,10.10.107.221,DALTXDS64.central.lightspeed.net,central
7185,10.30.185.180,SEAWAED09.west.lightspeed.net,west
7186,10.70.181.116,BOIIDAG60.northwest.lightspeed.net,northwest
7187,10.70.151.107,PORORAG09.northwest.lightspeed.net,northwest
7188,10.10.215.103,AUSTXRT17.central.lightspeed.net,central
7189,10.10.47.89,DALTXED85.central.lightspeed.net,central
7190,10.50.131.148,PHXAZRT08.southwest.lightspeed.net,southwest
7191,10.10.203.34,OKCOKSW72.central.lightspeed.net,central
7192,10.30.11.204,SFOCASW04.west.lightspeed.net,west
7193,10.30.195.59,SFOCAED38.west.lightspeed.net,west
7194,10.10.247.129,DALTXCO42.central.lightspeed.net,central
7195,10.50.225.36,PHXAZAG66.southwest.lightspeed.net,southwest
7196,10.50.195.130,ABQNMRT71.southwest.lightspeed.net,southwest
7197,10.40.74.40,MIAFLED61.southeast.lightspeed.net,southeast
7198,10.40.49.200,MIAFLSW92.southeast.lightspeed.net,southeast
7199,10.50.150.73,ELPTXAG12.southwest.lightspeed.net,southwest
7200,10.30.77.250,LAXCACO08.west.lightspeed.net,west
7201,10.10.127.40,DALTXAG48.central.lightspeed.net,central
7202,10.40.132.141,JAXFLED35.southeast.lightspeed.net,southeast
7203,10.50.161.162,PHXAZSW80.southwest.lightspeed.net,southwest
7204,10.70.31.130,PORORRT68.northwest.lightspeed.net,northwest
7205,10.20.89.145,PITPAAG85.east.lightspeed.net,east
7206,10.70.3.126,BOIIDCO11.northwest.lightspeed.net,northwest
7207,10.20.245.15,CLTNCDS61.east.lightspeed.net,east
7208,10.30.105.227,LAXCAAG42.west.lightspeed.net,west
7209,10.10.73.17,DALTXDS40.central.lightspeed.net,central
7210,10.20.64.94,CLTNCED64.east.lightspeed.net,east
7211,10.30.114.69,SFOCAAG16.west.lightspeed.net,west
7212,10.60.69.226,BOSMASW94.northeast.lightspeed.net,northeast
7213,10.40.25.94,BNATNSW36.southeast.lightspeed.net,southeast
7214,10.60.214.47,BOSMAAG23.northeast.lightspeed.net,northeast
7215,10.50.188.181,PHXAZDS14.southwest.lightspeed.net,southwest
7216,10.20.141.124,PITPASW03.east.lightspeed.net,east
7217,10.20.229.218,PITPAAG06.east.lightspeed.net,east
7218,10.70.23.56,PORORCO82.northwest.lightspeed.net,northwest
7219,10.70.58.248,GEGWACO23.northwest.lightspeed.net,northwest
7220,10.40.65.200,BNATNSW02.southeast.lightspeed.net,southeast
7221,10.40.14.31,BNATNRT73.southeast.lightspeed.net,southeast
7222,10.20.110.116,PITPADS67.east.lightspeed.net,east
7223,10.60.85.77,PHLPAED68.northeast.lightspeed.net,northeast
7224,10.50.70.16,ELPTXDS86.southwest.lightspeed.net,southwest
7225,10.10.107.196,OKCOKRT83.central.lightspeed.net,central
7226,10.10.3.99,AUSTXED43.central.lightspeed.net,central
7227,10.10.43.169,AUSTXRT13.central.lightspeed.net,central
7228,10.20.197.249,PITPACO86.east.lightspeed.net,east
7229,10.50.198.216,ELPTXDS83.southwest.lightspeed.net,southwest
7230,10.10.87.31,AUSTXRT60.central.lightspeed.net,central
7231,10.30.162.237,LAXCAED55.west.lightspeed.net,west
7232,10.40.92.173,JAXFLAG25.southeast.lightspeed.net,southeast
7233,10.10.101.38,OKCOKAG37.central.lightspeed.net,central
7234,10.30.167.0,SFOCASW81.west.lightspeed.net,west
7235,10.30.3.241,LAXCAAG30.west.lightspeed.net,west
7236,10.70.93.9,PORORCO40.northwest.lightspeed.net,northwest
7237,10.40.17.74,MIAFLSW89.southeast.lightspeed.net,southeast
7238,10.60.156.93,NYCNYRT50.northeast.lightspeed.net,northeast
7239,10.40.50.83,JAXFLRT27.southeast.lightspeed.net,southeast
7240,10.60.111.150,PHLPART66.northeast.lightspeed.net,northeast
7241,10.70.95.17,BOIIDRT06.northwest.lightspeed.net,northwest
7242,10.10.99.113,DALTXED51.central.lightspeed.net,central
7243,10.60.221.135,BOSMART69.northeast.lightspeed.net,northeast
7244,10.20.41.18,PITPACO72.east.lightspeed.net,east
7245,10.20.123.21,ATLGASW63.east.lightspeed.net,east
7246,10.30.186.164,SEAWAAG33.west.lightspeed.net,west
7247,10.10.88.18,DALTXRT06.central.lightspeed.net,central
7248,10.20.112.203,CLTNCSW68.east.lightspeed.net,east
7249,10.50.235.136,PHXAZCO56.southwest.lightspeed.net,southwest
7250,10.10.167.84,AUSTXSW99.central.lightspeed.net,central
7251,10.60.253.83,PHLPACO10.northeast.lightspeed.net,northeast
7252,10.10.190.146,DALTXSW53.central.lightspeed.net,central
7253,10.40.60.215,MIAFLSW27.southeast.lightspeed.net,southeast
7254,10.10.44.109,AUSTXED07.central.lightspeed.net,central
7255,10.60.15.149,PHLPART88.northeast.lightspeed.net,northeast
7256,10.20.87.170,CLTNCRT30.east.lightspeed.net,east
7257,10.50.87.25,ELPTXSW95.southwest.lightspeed.net,southwest
7258,10.30.185.188,SEAWART81.west.lightspeed.net,west
7259,10.20.209.24,PITPADS45.east.lightspeed.net,east
7260,10.70.93.115,BOIIDRT37.northwest.lightspeed.net,northwest
7261,10.20.113.89,CLTNCDS25.east.lightspeed.net,east
7262,10.60.47.123,BOSMART16.northeast.lightspeed.net,northeast
7263,10.40.12.211,MIAFLED50.southeast.lightspeed.net,southeast
7264,10.20.29.94,ATLGADS84.east.lightspeed.net,east
7265,10.10.32.109,AUSTXSW10.central.lightspeed.net,central
7266,10.40.231.213,JAXFLDS41.southeast.lightspeed.net,southeast
7267,10.10.188.173,DALTXSW54.central.lightspeed.net,central
7268,10.70.49.149,PORORRT93.northwest.lightspeed.net,northwest
7269,10.20.133.34,PITPAAG05.east.lightspeed.net,east
7270,10.10.46.90,AUSTXAG40.central.lightspeed.net,central
7271,10.10.210.91,OKCOKED87.central.lightspeed.net,central
7272,10.40.243.73,BNATNSW52.southeast.lightspeed.net,southeast
7273,10.50.227.83,PHXAZED12.southwest.lightspeed.net,southwest
7274,10.20.139.37,ATLGART06.east.lightspeed.net,east
7275,10.50.197.164,ABQNMDS82.southwest.lightspeed.net,southwest
7276,10.40.195.186,BNATNSW54.southeast.lightspeed.net,southeast
7277,10.50.187.186,ABQNMSW86.southwest.lightspeed.net,southwest
7278,10.50.188.8,ABQNMED50.southwest.lightspeed.net,southwest
7279,10.30.42.168,SEAWART96.west.lightspeed.net,west
7280,10.50.135.191,ABQNMED45.southwest.lightspeed.net,southwest
7281,10.70.92.129,PORORRT55.northwest.lightspeed.net,northwest
7282,10.40.10.0,JAXFLED83.southeast.lightspeed.net,southeast
7283,10.30.248.96,LAXCAAG16.west.lightspeed.net,west
7284,10.60.18.59,BOSMAAG87.northeast.lightspeed.net,northeast
7285,10.20.186.224,ATLGASW96.east.lightspeed.net,east
7286,10.10.78.12,DALTXSW10.central.lightspeed.net,central
7287,10.50.211.225,PHXAZRT79.southwest.lightspeed.net,southwest
7288,10.30.235.146,SEAWASW92.west.lightspeed.net,west
7289,10.70.105.200,GEGWAAG12.northwest.lightspeed.net,northwest
7290,10.70.109.119,PORORSW01.northwest.lightspeed.net,northwest
7291,10.60.116.105,NYCNYSW90.northeast.lightspeed.net,northeast
7292,10.70.42.100,PORORCO97.northwest.lightspeed.net,northwest
7293,10.70.180.190,PORORAG87.northwest.lightspeed.net,northwest
7294,10.50.40.42,ABQNMSW55.southwest.lightspeed.net,southwest
7295,10.50.84.9,ELPTXSW87.southwest.lightspeed.net,southwest
7296,10.20.203.246,CLTNCED95.east.lightspeed.net,east
7297,10.20.232.125,PITPAED28.east.lightspeed.net,east
7298,10.10.215.29,OKCOKDS65.central.lightspeed.net,central
7299,10.30.26.40,LAXCART10.west.lightspeed.net,west
7300,10.50.225.43,PHXAZSW73.southwest.lightspeed.net,southwest
7301,10.60.24.143,PHLPACO01.northeast.lightspeed.net,northeast
7302,10.40.8.47,BNATNSW46.southeast.lightspeed.net,southeast
7303,10.70.235.76,BOIIDSW97.northwest.lightspeed.net,northwest
7304,10.60.247.107,PHLPACO88.northeast.lightspeed.net,northeast
7305,10.10.220.164,OKCOKAG82.central.lightspeed.net,central
7306,10.40.172.161,MIAFLAG39.southeast.lightspeed.net,southeast
7307,10.30.197.156,LAXCACO94.west.lightspeed.net,west
7308,10.30.135.25,SEAWACO66.west.lightspeed.net,west
7309,10.10.141.254,AUSTXSW82.central.lightspeed.net,central
7310,10.30.118.231,SEAWACO85.west.lightspeed.net,west
7311,10.60.28.214,PHLPART46.northeast.lightspeed.net,northeast
7312,10.20.85.41,PITPART28.east.lightspeed.net,east
7313,10.70.204.106,PORORCO32.northwest.lightspeed.net,northwest
7314,10.40.21.154,BNATNAG89.southeast.lightspeed.net,southeast
7315,10.30.79.6,SEAWAAG64.west.lightspeed.net,west
7316,10.20.109.72,PITPADS53.east.lightspeed.net,east
7317,10.10.84.32,OKCOKCO56.central.lightspeed.net,central
7318,10.50.204.166,ABQNMDS56.southwest.lightspeed.net,southwest
7319,10.40.253.198,JAXFLED89.southeast.lightspeed.net,southeast
7320,10.40.124.122,JAXFLSW20.southeast.lightspeed.net,southeast
7321,10.20.3.99,PITPAAG61.east.lightspeed.net,east
7322,10.30.38.216,SEAWAED54.west.lightspeed.net,west
7323,10.10.104.155,DALTXDS08.central.lightspeed.net,central
7324,10.60.42.65,PHLPASW83.northeast.lightspeed.net,northeast
7325,10.70.11.162,BOIIDCO56.northwest.lightspeed.net,northwest
7326,10.20.240.169,CLTNCDS74.east.lightspeed.net,east
7327,10.50.190.102,PHXAZED86.southwest.lightspeed.net,southwest
7328,10.30.103.19,SEAWAAG56.west.lightspeed.net,west
7329,10.60.84.119,PHLPAED20.northeast.lightspeed.net,northeast
7330,10.20.185.16,CLTNCRT37.east.lightspeed.net,east
7331,10.70.182.94,PORORRT48.northwest.lightspeed.net,northwest
7332,10.10.134.9,AUSTXAG99.central.lightspeed.net,central
7333,10.20.57.177,CLTNCAG38.east.lightspeed.net,east
7334,10.40.47.31,JAXFLDS23.southeast.lightspeed.net,southeast
7335,10.50.198.86,ABQNMED74.southwest.lightspeed.net,southwest
7336,10.20.184.31,CLTNCSW32.east.lightspeed.net,east
7337,10.50.200.245,PHXAZED40.southwest.lightspeed.net,southwest
7338,10.50.95.24,ABQNMAG87.southwest.lightspeed.net,southwest
7339,10.50.115.83,ELPTXDS30.southwest.lightspeed.net,southwest
7340,10.20.197.156,PITPAED27.east.lightspeed.net,east
7341,10.10.98.208,DALTXSW69.central.lightspeed.net,central
7342,10.20.43.160,PITPAAG28.east.lightspeed.net,east
7343,10.70.169.246,GEGWADS21.northwest.lightspeed.net,northwest
7344,10.10.230.164,DALTXAG60.central.lightspeed.net,central
7345,10.20.153.177,ATLGAED31.east.lightspeed.net,east
7346,10.60.31.134,BOSMACO56.northeast.lightspeed.net,northeast
7347,10.50.177.7,ELPTXAG88.southwest.lightspeed.net,southwest
7348,10.20.142.220,PITPADS03.east.lightspeed.net,east
7349,10.20.99.155,ATLGASW97.east.lightspeed.net,east
7350,10.70.48.128,BOIIDSW98.northwest.lightspeed.net,northwest
7351,10.10.43.218,DALTXED55.central.lightspeed.net,central
7352,10.20.156.69,ATLGADS34.east.lightspeed.net,east
7353,10.10.129.65,OKCOKCO08.central.lightspeed.net,central
7354,10.50.245.237,ABQNMED16.southwest.lightspeed.net,southwest
7355,10.30.228.0,LAXCAAG43.west.lightspeed.net,west
7356,10.10.170.230,DALTXED16.central.lightspeed.net,central
7357,10.60.203.175,NYCNYCO75.northeast.lightspeed.net,northeast
7358,10.10.113.219,DALTXSW73.central.lightspeed.net,central
7359,10.60.162.44,BOSMAAG22.northeast.lightspeed.net,northeast
7360,10.30.130.182,SFOCACO19.west.lightspeed.net,west
7361,10.10.94.186,DALTXSW11.central.lightspeed.net,central
7362,10.40.224.197,BNATNSW82.southeast.lightspeed.net,southeast
7363,10.70.132.133,GEGWACO75.northwest.lightspeed.net,northwest
7364,10.50.161.113,PHXAZED63.southwest.lightspeed.net,southwest
7365,10.20.173.38,PITPAED91.east.lightspeed.net,east
7366,10.40.119.11,MIAFLED72.southeast.lightspeed.net,southeast
7367,10.10.41.111,DALTXRT02.central.lightspeed.net,central
7368,10.70.37.198,PORORCO66.northwest.lightspeed.net,northwest
7369,10.50.70.25,ABQNMAG97.southwest.lightspeed.net,southwest
7370,10.10.153.59,AUSTXSW73.central.lightspeed.net,central
7371,10.70.206.82,GEGWACO65.northwest.lightspeed.net,northwest
7372,10.30.74.159,LAXCART83.west.lightspeed.net,west
7373,10.20.96.76,PITPAAG88.east.lightspeed.net,east
7374,10.40.221.90,JAXFLDS15.southeast.lightspeed.net,southeast
7375,10.10.55.237,OKCOKAG17.central.lightspeed.net,central
7376,10.70.251.152,GEGWACO26.northwest.lightspeed.net,northwest
7377,10.20.58.27,CLTNCCO91.east.lightspeed.net,east
7378,10.30.73.41,SEAWAAG58.west.lightspeed.net,west
7379,10.60.198.243,PHLPAAG91.northeast.lightspeed.net,northeast
7380,10.50.6.127,ELPTXCO96.southwest.lightspeed.net,southwest
7381,10.20.18.201,CLTNCED86.east.lightspeed.net,east
7382,10.50.164.21,ABQNMDS24.southwest.lightspeed.net,southwest
7383,10.30.219.159,SEAWART58.west.lightspeed.net,west
7384,10.40.163.4,MIAFLDS09.southeast.lightspeed.net,southeast
7385,10.20.232.14,ATLGASW37.east.lightspeed.net,east
7386,10.60.244.178,BOSMACO62.northeast.lightspeed.net,northeast
7387,10.30.37.194,SEAWART34.west.lightspeed.net,west
7388,10.20.223.104,CLTNCSW20.east.lightspeed.net,east
7389,10.30.148.203,LAXCART29.west.lightspeed.net,west
7390,10.60.11.79,PHLPACO58.northeast.lightspeed.net,northeast
7391,10.50.59.178,ELPTXED52.southwest.lightspeed.net,southwest
7392,10.10.230.154,DALTXDS15.central.lightspeed.net,central
7393,10.10.144.86,DALTXRT42.central.lightspeed.net,central
7394,10.20.237.172,ATLGAAG03.east.lightspeed.net,east
7395,10.20.45.194,ATLGASW20.east.lightspeed.net,east
7396,10.40.80.183,BNATNDS90.southeast.lightspeed.net,southeast
7397,10.30.65.138,SEAWACO67.west.lightspeed.net,west
7398,10.20.176.9,ATLGAED17.east.lightspeed.net,east
7399,10.40.238.171,JAXFLED93.southeast.lightspeed.net,southeast
7400,10.10.157.246,OKCOKAG23.central.lightspeed.net,central
7401,10.60.192.242,BOSMAED62.northeast.lightspeed.net,northeast
7402,10.30.139.124,SEAWACO71.west.lightspeed.net,west
7403,10.10.231.173,OKCOKDS09.central.lightspeed.net,central
7404,10.40.51.167,JAXFLED21.southeast.lightspeed.net,southeast
7405,10.40.74.33,JAXFLAG85.southeast.lightspeed.net,southeast
7406,10.40.14.147,MIAFLSW74.southeast.lightspeed.net,southeast
7407,10.40.61.72,BNATNRT90.southeast.lightspeed.net,southeast
7408,10.10.116.218,OKCOKCO11.central.lightspeed.net,central
7409,10.50.40.198,PHXAZSW11.southwest.lightspeed.net,southwest
7410,10.10.192.245,AUSTXRT36.central.lightspeed.net,central
7411,10.10.20.158,AUSTXED76.central.lightspeed.net,central
7412,10.10.224.147,OKCOKAG91.central.lightspeed.net,central
7413,10.40.72.19,MIAFLSW63.southeast.lightspeed.net,southeast
7414,10.30.85.254,SFOCART38.west.lightspeed.net,west
7415,10.30.198.94,LAXCASW96.west.lightspeed.net,west
7416,10.60.67.77,PHLPAAG94.northeast.lightspeed.net,northeast
7417,10.70.122.198,PORORDS72.northwest.lightspeed.net,northwest
7418,10.30.208.186,SEAWART27.west.lightspeed.net,west
7419,10.60.60.62,BOSMADS21.northeast.lightspeed.net,northeast
7420,10.40.134.117,MIAFLED48.southeast.lightspeed.net,southeast
7421,10.20.111.227,PITPAAG80.east.lightspeed.net,east
7422,10.30.48.115,LAXCACO99.west.lightspeed.net,west
7423,10.10.85.129,DALTXRT27.central.lightspeed.net,central
7424,10.30.223.155,SFOCART46.west.lightspeed.net,west
7425,10.30.145.164,LAXCASW75.west.lightspeed.net,west
7426,10.50.108.24,ELPTXRT18.southwest.lightspeed.net,southwest
7427,10.20.43.172,PITPAAG43.east.lightspeed.net,east
7428,10.30.82.216,SEAWART26.west.lightspeed.net,west
7429,10.40.40.147,BNATNRT37.southeast.lightspeed.net,southeast
7430,10.10.50.193,AUSTXDS84.central.lightspeed.net,central
7431,10.40.89.184,BNATNED23.southeast.lightspeed.net,southeast
7432,10.40.65.74,JAXFLSW04.southeast.lightspeed.net,southeast
7433,10.50.57.162,ABQNMAG35.southwest.lightspeed.net,southwest
7434,10.40.173.172,BNATNSW31.southeast.lightspeed.net,southeast
7435,10.30.111.78,SFOCASW62.west.lightspeed.net,west
7436,10.50.139.209,PHXAZAG94.southwest.lightspeed.net,southwest
7437,10.70.2.131,GEGWACO89.northwest.lightspeed.net,northwest
7438,10.60.73.3,PHLPAAG78.northeast.lightspeed.net,northeast
7439,10.10.130.232,AUSTXCO44.central.lightspeed.net,central
7440,10.40.154.165,JAXFLDS71.southeast.lightspeed.net,southeast
7441,10.60.24.115,BOSMASW77.northeast.lightspeed.net,northeast
7442,10.10.186.143,DALTXAG21.central.lightspeed.net,central
7443,10.10.228.12,OKCOKAG33.central.lightspeed.net,central
