inv_asset_id,inv_ip_address,inv_hostname,inv_vendor,inv_model
6752,10.20.203.246,CLTNCED95,Cisco,ISR4431
6753,10.10.215.29,OKCOKDS65,Juniper,QFX5120
6754,10.50.225.43,PHXAZSW73,Cisco,Catalyst9300
6755,10.60.24.143,PHLPACO01,Nokia,7750 SR-1
6756,10.40.8.47,BNATNSW46,Cisco,Catalyst9300
6757,10.70.235.76,BOIIDSW97,Cisco,Catalyst9300
6758,10.60.247.107,PHLPACO88,Juniper,MX204
6759,10.10.220.164,OKCOKAG82,ADVA,FSP3000
6760,10.40.172.161,MIAFLAG39,Arista,7280R
6761,10.30.197.156,LAXCACO94,Cisco,NCS540
6762,10.30.135.25,SEAWACO66,Cisco,NCS540
6763,10.10.141.254,AUSTXSW82,Cisco,Catalyst9300
6764,10.30.118.231,SEAWACO85,Juniper,MX204
6765,10.60.28.214,PHLPART46,Arista,7050X3
6766,10.20.85.41,PITPART28,Arista,7050X3
6767,10.70.204.106,PORORCO32,Nokia,7750 SR-1
6768,10.40.21.154,BNATNAG89,Arista,7280R
6769,10.30.79.6,SEAWAAG64,Arista,7280R
6770,10.20.109.72,PITPADS53,ADVA,FSP150
6771,10.10.84.32,OKCOKCO56,Juniper,MX204
6772,10.50.204.166,ABQNMDS56,ADVA,FSP150
6773,10.40.124.122,JAXFLSW20,Cisco,Catalyst9300
6774,10.20.3.99,PITPAAG61,Arista,7280R
6775,10.30.38.216,SEAWAED54,RAD,ETX-2
6776,10.10.104.155,DALTXDS08,ADVA,FSP150
6777,10.60.42.65,PHLPASW83,Cisco,Catalyst9300
6778,10.70.11.162,BOIIDCO56,Nokia,7750 SR-1
6779,10.20.240.169,CLTNCDS74,Juniper,QFX5120
6780,10.50.190.102,PHXAZED86,Juniper,SRX345
6781,10.30.103.19,SEAWAAG56,Arista,7280R
6782,10.60.84.119,PHLPAED20,RAD,ETX-2
6783,10.20.185.16,CLTNCRT37,Arista,7050X3
6784,10.70.182.94,PORORRT48,Arista,7050X3
6785,10.10.134.9,AUSTXAG99,Arista,7280R
6786,10.40.47.31,JAXFLDS23,ADVA,FSP150
6787,10.60.88.216,NYCNYAG11,Arista,7280R
6788,10.50.200.245,PHXAZED40,Cisco,ISR4431
6789,10.50.95.24,ABQNMAG87,ADVA,FSP3000
6790,10.50.115.83,ELPTXDS30,Juniper,QFX5120
6791,10.20.197.156,PITPAED27,Cisco,ISR4431
6792,10.10.98.208,DALTXSW69,Cisco,Catalyst9300
6793,10.70.169.246,GEGWADS21,Juniper,QFX5120
6794,10.10.230.164,DALTXAG60,ADVA,FSP3000
6795,10.20.153.177,ATLGAED31,Juniper,SRX345
6796,10.60.31.134,BOSMACO56,Cisco,NCS540
6797,10.50.177.7,ELPTXAG88,Arista,7280R
6798,10.20.142.220,PITPADS03,ADVA,FSP150
6799,10.20.99.155,ATLGASW97,Cisco,Catalyst9300
6800,10.70.48.128,BOIIDSW98,Cisco,Catalyst9300
6801,10.20.156.69,ATLGADS34,ADVA,FSP150
6802,10.10.129.65,OKCOKCO08,Juniper,MX204
6803,10.50.245.237,ABQNMED16,RAD,ETX-2
6804,10.30.228.0,LAXCAAG43,Arista,7280R
6805,10.10.170.230,DALTXED16,Cisco,ISR4431
6806,10.60.203.175,NYCNYCO75,Cisco,NCS540
6807,10.10.113.219,DALTXSW73,Cisco,Catalyst9300
6808,10.40.148.211,MIAFLDS26,ADVA,FSP150
6809,10.60.162.44,BOSMAAG22,ADVA,FSP3000
6810,10.30.130.182,SFOCACO19,Cisco,NCS540
6811,10.10.94.186,DALTXSW11,Cisco,Catalyst9300
6812,10.60.101.93,PHLPART60,Arista,7050X3
6813,10.40.224.197,BNATNSW82,Cisco,Catalyst9300
6814,10.70.132.133,GEGWACO75,Cisco,NCS540
6815,10.50.161.113,PHXAZED63,RAD,ETX-2
6816,10.10.41.111,DALTXRT02,Arista,7050X3
6817,10.70.37.198,PORORCO66,Nokia,7750 SR-1
6818,10.50.70.25,ABQNMAG97,ADVA,FSP3000
6819,10.10.153.59,AUSTXSW73,Cisco,Catalyst9300
6820,10.70.206.82,GEGWACO65,Cisco,NCS540
6821,10.30.74.159,LAXCART83,Arista,7050X3
6822,10.20.96.76,PITPAAG88,ADVA,FSP3000
6823,10.40.221.90,JAXFLDS15,ADVA,FSP150
6824,10.10.55.237,OKCOKAG17,ADVA,FSP3000
6825,10.70.251.152,GEGWACO26,Juniper,MX204
6826,10.20.58.27,CLTNCCO91,Cisco,NCS540
6827,10.30.73.41,SEAWAAG58,Arista,7280R
6828,10.60.198.243,PHLPAAG91,Arista,7280R
6829,10.50.6.127,ELPTXCO96,Juniper,MX204
6830,10.20.18.201,CLTNCED86,RAD,ETX-2
6831,10.30.219.159,SEAWART58,Arista,7050X3
6832,10.40.163.4,MIAFLDS09,Juniper,QFX5120
6833,10.20.232.14,ATLGASW37,Cisco,Catalyst9300
6834,10.60.244.178,BOSMACO62,Nokia,7750 SR-1
6835,10.30.37.194,SEAWART34,Arista,7050X3
6836,10.20.223.104,CLTNCSW20,Cisco,Catalyst9300
6837,10.30.148.203,LAXCART29,Arista,7050X3
6838,10.60.11.79,PHLPACO58,Cisco,NCS540
6839,10.10.230.154,DALTXDS15,Juniper,QFX5120
6840,10.10.144.86,DALTXRT42,Arista,7050X3
6841,10.20.237.172,ATLGAAG03,ADVA,FSP3000
6842,10.20.45.194,ATLGASW20,Cisco,Catalyst9300
6843,10.40.80.183,BNATNDS90,ADVA,FSP150
6844,10.30.65.138,SEAWACO67,Cisco,NCS540
6845,10.20.176.9,ATLGAED17,RAD,ETX-2
6846,10.10.157.246,OKCOKAG23,Arista,7280R
6847,10.30.139.124,SEAWACO71,Juniper,MX204
6848,10.10.231.173,OKCOKDS09,Juniper,QFX5120
6849,10.40.74.33,JAXFLAG85,ADVA,FSP3000
6850,10.40.14.147,MIAFLSW74,Cisco,Catalyst9300
6851,10.40.61.72,BNATNRT90,Arista,7050X3
6852,10.10.116.218,OKCOKCO11,Juniper,MX204
6853,10.50.40.198,PHXAZSW11,Cisco,Catalyst9300
6854,10.10.192.245,AUSTXRT36,Arista,7050X3
6855,10.10.20.158,AUSTXED76,Juniper,SRX345
6856,10.10.224.147,OKCOKAG91,Arista,7280R
6857,10.40.72.19,MIAFLSW63,Cisco,Catalyst9300
6858,10.30.85.254,SFOCART38,Arista,7050X3
6859,10.30.198.94,LAXCASW96,Cisco,Catalyst9300
6860,10.60.67.77,PHLPAAG94,ADVA,FSP3000
6861,10.70.122.198,PORORDS72,Juniper,QFX5120
6862,10.30.208.186,SEAWART27,Arista,7050X3
6863,10.60.60.62,BOSMADS21,ADVA,FSP150
6864,10.20.111.227,PITPAAG80,ADVA,FSP3000
6865,10.30.48.115,LAXCACO99,Nokia,7750 SR-1
6866,10.10.85.129,DALTXRT27,Arista,7050X3
6867,10.30.223.155,SFOCART46,Arista,7050X3
6868,10.30.145.164,LAXCASW75,Cisco,Catalyst9300
6869,10.50.108.24,ELPTXRT18,Arista,7050X3
6870,10.30.82.216,SEAWART26,Arista,7050X3
6871,10.40.40.147,BNATNRT37,Arista,7050X3
6872,10.10.50.193,AUSTXDS84,ADVA,FSP150
6873,10.40.65.74,JAXFLSW04,Cisco,Catalyst9300
6874,10.50.57.162,ABQNMAG35,ADVA,FSP3000
6875,10.40.173.172,BNATNSW31,Cisco,Catalyst9300
6876,10.30.111.78,SFOCASW62,Cisco,Catalyst9300
6877,10.50.139.209,PHXAZAG94,ADVA,FSP3000
6878,10.70.2.131,GEGWACO89,Nokia,7750 SR-1
6879,10.10.130.232,AUSTXCO44,Juniper,MX204
6880,10.60.156.53,NYCNYCO20,Nokia,7750 SR-1
6881,10.40.154.165,JAXFLDS71,Juniper,QFX5120
6882,10.60.24.115,BOSMASW77,Cisco,Catalyst9300
6883,10.10.228.12,OKCOKAG33,Arista,7280R
6884,10.70.176.12,BOIIDDS52,Juniper,QFX5120
6885,10.40.235.66,JAXFLCO68,Nokia,7750 SR-1
6886,10.50.216.60,ELPTXAG25,ADVA,FSP3000
6887,10.10.113.137,DALTXDS13,Juniper,QFX5120
6888,10.10.205.102,DALTXAG93,Arista,7280R
6889,10.20.192.229,ATLGAAG05,ADVA,FSP3000
6890,10.70.24.162,GEGWAAG88,ADVA,FSP3000
6891,10.20.133.13,ATLGADS30,Juniper,QFX5120
6892,10.60.233.223,NYCNYCO44,Cisco,NCS540
6893,10.10.15.162,AUSTXDS67,Juniper,QFX5120
6894,10.40.118.42,JAXFLAG54,Arista,7280R
6895,10.30.85.42,SEAWAAG62,Arista,7280R
6896,10.30.134.152,SFOCAED91,Juniper,SRX345
6897,10.60.131.91,NYCNYRT93,Arista,7050X3
6898,10.30.210.61,SFOCART84,Arista,7050X3
6899,10.20.217.229,ATLGAAG85,ADVA,FSP3000
6900,10.70.144.70,BOIIDCO45,Cisco,NCS540
6901,10.40.24.89,JAXFLDS39,Juniper,QFX5120
6902,10.30.24.93,LAXCACO54,Nokia,7750 SR-1
6903,10.30.215.114,LAXCASW88,Cisco,Catalyst9300
6904,10.30.204.1,LAXCART71,Arista,7050X3
6905,10.50.230.148,PHXAZED18,Juniper,SRX345
6906,10.30.150.197,SEAWADS74,Juniper,QFX5120
6907,10.60.150.56,NYCNYAG35,ADVA,FSP3000
6908,10.50.250.93,ABQNMSW57,Cisco,Catalyst9300
6909,10.40.138.146,MIAFLDS93,Juniper,QFX5120
6910,10.10.156.117,AUSTXSW76,Cisco,Catalyst9300
6911,10.70.239.216,PORORSW14,Cisco,Catalyst9300
6912,10.30.117.217,SFOCAAG46,Arista,7280R
6913,10.50.25.201,ABQNMSW13,Cisco,Catalyst9300
6914,10.50.227.63,ELPTXDS59,ADVA,FSP150
6915,10.70.166.57,PORORSW38,Cisco,Catalyst9300
6916,10.40.96.41,MIAFLSW01,Cisco,Catalyst9300
6917,10.50.184.54,ABQNMED83,Cisco,ISR4431
6918,10.20.194.166,CLTNCED65,Cisco,ISR4431
6919,10.60.116.91,BOSMACO06,Juniper,MX204
6920,10.70.232.44,BOIIDRT85,Arista,7050X3
6921,10.20.177.159,CLTNCRT02,Arista,7050X3
6922,10.70.243.154,GEGWACO49,Nokia,7750 SR-1
6923,10.20.170.155,CLTNCED77,RAD,ETX-2
6924,10.70.72.203,PORORCO04,Cisco,NCS540
6925,10.60.197.86,BOSMART27,Arista,7050X3
6926,10.40.57.241,JAXFLED56,Juniper,SRX345
6927,10.50.153.84,PHXAZED10,RAD,ETX-2
6928,10.60.131.226,PHLPACO57,Cisco,NCS540
6929,10.20.136.34,ATLGACO82,Nokia,7750 SR-1
6930,10.10.240.201,OKCOKRT84,Arista,7050X3
6931,10.60.73.143,NYCNYCO96,Juniper,MX204
6932,10.20.46.147,PITPAAG10,ADVA,FSP3000
6933,10.10.121.24,AUSTXRT24,Arista,7050X3
6934,10.30.135.46,LAXCASW02,Cisco,Catalyst9300
6935,10.50.174.231,ABQNMED25,RAD,ETX-2
6936,10.20.17.239,CLTNCCO65,Nokia,7750 SR-1
6937,10.50.208.76,ELPTXCO85,Nokia,7750 SR-1
6938,10.30.249.251,SFOCART37,Arista,7050X3
6939,10.50.162.91,ABQNMSW15,Cisco,Catalyst9300
6940,10.10.77.178,OKCOKED45,RAD,ETX-2
6941,10.40.169.8,JAXFLCO28,Cisco,NCS540
6942,10.50.254.35,PHXAZDS69,Juniper,QFX5120
6943,10.20.30.46,ATLGADS83,Juniper,QFX5120
6944,10.50.177.156,ABQNMSW87,Cisco,Catalyst9300
6945,10.70.101.217,BOIIDCO64,Nokia,7750 SR-1
6946,10.50.252.211,PHXAZED70,Juniper,SRX345
6947,10.30.108.50,LAXCART33,Arista,7050X3
6948,10.10.84.216,AUSTXAG82,ADVA,FSP3000
6949,10.50.148.106,PHXAZRT94,Arista,7050X3
6950,10.40.222.103,MIAFLDS06,Juniper,QFX5120
6951,10.20.48.242,CLTNCDS23,Juniper,QFX5120
6952,10.70.227.232,BOIIDAG92,ADVA,FSP3000
6953,10.10.91.199,OKCOKRT74,Arista,7050X3
6954,10.20.57.84,ATLGACO68,Juniper,MX204
6955,10.20.108.175,ATLGADS88,ADVA,FSP150
6956,10.40.240.35,MIAFLSW80,Cisco,Catalyst9300
6957,10.70.34.183,PORORCO60,Juniper,MX204
6958,10.10.234.105,AUSTXRT88,Arista,7050X3
6959,10.60.243.251,PHLPASW75,Cisco,Catalyst9300
6960,10.40.198.135,BNATNCO56,Juniper,MX204
6961,10.30.36.243,LAXCACO09,Juniper,MX204
6962,10.30.107.220,LAXCART58,Arista,7050X3
6963,10.10.124.119,DALTXDS69,Juniper,QFX5120
6964,10.70.111.140,PORORAG17,ADVA,FSP3000
6965,10.10.6.185,DALTXCO20,Cisco,NCS540
6966,10.20.41.156,ATLGADS41,ADVA,FSP150
6967,10.70.80.207,BOIIDCO37,Nokia,7750 SR-1
6968,10.70.205.112,GEGWACO15,Juniper,MX204
6969,10.20.95.25,CLTNCRT91,Arista,7050X3
6970,10.20.43.93,ATLGADS23,Juniper,QFX5120
6971,10.50.243.186,ABQNMRT82,Arista,7050X3
6972,10.50.147.160,ELPTXDS91,ADVA,FSP150
6973,10.30.122.4,LAXCART90,Arista,7050X3
6974,10.50.225.48,ABQNMDS13,ADVA,FSP150
6975,10.30.242.159,LAXCAAG23,ADVA,FSP3000
6976,10.50.79.156,PHXAZAG32,Arista,7280R
6977,10.60.180.200,PHLPACO64,Nokia,7750 SR-1
6978,10.60.204.145,PHLPART50,Arista,7050X3
6979,10.60.249.40,BOSMAAG44,Arista,7280R
6980,10.70.80.254,GEGWART17,Arista,7050X3
6981,10.40.246.152,MIAFLCO18,Cisco,NCS540
6982,10.20.34.149,PITPACO53,Juniper,MX204
6983,10.70.21.128,BOIIDAG77,ADVA,FSP3000
6984,10.20.131.89,ATLGACO34,Cisco,NCS540
6985,10.40.245.22,JAXFLRT70,Arista,7050X3
6986,10.20.9.8,CLTNCRT67,Arista,7050X3
6987,10.40.38.48,JAXFLCO34,Nokia,7750 SR-1
6988,10.10.222.241,DALTXRT62,Arista,7050X3
6989,10.60.227.40,BOSMASW07,Cisco,Catalyst9300
6990,10.30.235.129,SFOCASW95,Cisco,Catalyst9300
6991,10.50.233.145,PHXAZDS80,ADVA,FSP150
6992,10.10.247.60,AUSTXAG97,ADVA,FSP3000
6993,10.20.77.228,CLTNCAG30,ADVA,FSP3000
6994,10.70.226.43,BOIIDSW90,Cisco,Catalyst9300
6995,10.20.223.111,CLTNCAG54,ADVA,FSP3000
6996,10.30.180.93,LAXCADS12,ADVA,FSP150
6997,10.10.73.9,AUSTXRT90,Arista,7050X3
6998,10.30.153.253,SFOCART36,Arista,7050X3
6999,10.30.114.35,LAXCADS44,Juniper,QFX5120
7000,10.60.77.210,BOSMART33,Arista,7050X3
7001,10.10.69.113,AUSTXSW57,Cisco,Catalyst9300
7002,10.30.207.108,SEAWAAG38,ADVA,FSP3000
7003,10.50.196.30,ELPTXRT77,Arista,7050X3
7004,10.60.248.243,PHLPASW74,Cisco,Catalyst9300
7005,10.50.177.185,ABQNMDS38,Juniper,QFX5120
7006,10.50.232.208,ELPTXED71,Juniper,SRX345
7007,10.60.114.232,PHLPACO16,Nokia,7750 SR-1
7008,10.10.154.36,OKCOKRT40,Arista,7050X3
7009,10.10.236.182,AUSTXED33,Juniper,SRX345
7010,10.20.232.209,CLTNCRT42,Arista,7050X3
7011,10.30.174.91,SEAWADS05,ADVA,FSP150
7012,10.30.107.217,SFOCADS10,ADVA,FSP150
7013,10.10.196.66,OKCOKED37,Juniper,SRX345
7014,10.20.151.105,CLTNCSW25,Cisco,Catalyst9300
7015,10.60.184.116,NYCNYAG13,ADVA,FSP3000
7016,10.40.168.88,JAXFLCO14,Nokia,7750 SR-1
7017,10.50.193.197,PHXAZDS15,Juniper,QFX5120
7018,10.10.158.112,OKCOKRT37,Arista,7050X3
7019,10.30.238.34,LAXCACO98,Juniper,MX204
7020,10.20.159.125,ATLGAAG11,Arista,7280R
7021,10.40.29.138,BNATNSW40,Cisco,Catalyst9300
7022,10.10.150.101,DALTXCO36,Cisco,NCS540
7023,10.70.204.231,PORORAG94,ADVA,FSP3000
7024,10.70.254.167,GEGWACO21,Cisco,NCS540
7025,10.10.55.151,DALTXED71,Cisco,ISR4431
7026,10.50.226.71,ABQNMDS46,Juniper,QFX5120
7027,10.60.234.23,NYCNYAG81,ADVA,FSP3000
7028,10.20.216.140,ATLGADS24,Juniper,QFX5120
7029,10.20.208.69,ATLGAAG64,Arista,7280R
7030,10.20.42.144,CLTNCSW78,Cisco,Catalyst9300
7031,10.50.33.56,ELPTXDS25,Juniper,QFX5120
7032,10.10.209.168,OKCOKED91,Cisco,ISR4431
7033,10.30.5.216,SFOCART41,Arista,7050X3
7034,10.70.150.99,GEGWAAG76,ADVA,FSP3000
7035,10.60.45.99,PHLPART78,Arista,7050X3
7036,10.50.79.136,ABQNMDS35,Juniper,QFX5120
7037,10.60.58.122,PHLPART48,Arista,7050X3
7038,10.30.226.43,LAXCADS14,Juniper,QFX5120
7039,10.50.212.82,ABQNMRT16,Arista,7050X3
7040,10.10.145.114,AUSTXSW27,Cisco,Catalyst9300
7041,10.50.145.209,PHXAZDS61,ADVA,FSP150
7042,10.30.227.204,LAXCART25,Arista,7050X3
7043,10.20.190.143,ATLGAED64,Juniper,SRX345
7044,10.70.235.158,GEGWAAG57,ADVA,FSP3000
7045,10.10.31.193,OKCOKDS58,Juniper,QFX5120
7046,10.30.20.129,LAXCACO30,Cisco,NCS540
7047,10.10.123.124,OKCOKSW89,Cisco,Catalyst9300
7048,10.40.212.114,BNATNED69,RAD,ETX-2
7049,10.10.184.140,AUSTXAG80,ADVA,FSP3000
7050,10.70.96.12,BOIIDRT56,Arista,7050X3
7051,10.30.92.255,SFOCACO85,Nokia,7750 SR-1
7052,10.70.94.59,GEGWAAG08,ADVA,FSP3000
7053,10.70.97.194,BOIIDAG32,Arista,7280R
7054,10.10.21.38,DALTXSW86,Cisco,Catalyst9300
7055,10.20.5.238,PITPAED66,Juniper,SRX345
7056,10.40.119.165,BNATNAG68,ADVA,FSP3000
7057,10.70.156.194,GEGWACO68,Nokia,7750 SR-1
7058,10.50.108.250,PHXAZDS08,ADVA,FSP150
7059,10.20.50.124,CLTNCRT59,Arista,7050X3
7060,10.20.185.218,CLTNCDS75,ADVA,FSP150
7061,10.20.111.75,PITPADS48,ADVA,FSP150
7062,10.50.221.223,ABQNMSW99,Cisco,Catalyst9300
7063,10.60.80.133,NYCNYRT82,Arista,7050X3
7064,10.10.113.9,DALTXCO22,Nokia,7750 SR-1
7065,10.40.192.127,BNATNSW43,Cisco,Catalyst9300
7066,10.40.124.67,JAXFLAG36,ADVA,FSP3000
7067,10.60.114.61,NYCNYRT92,Arista,7050X3
7068,10.20.107.149,PITPADS63,ADVA,FSP150
7069,10.50.44.130,PHXAZSW69,Cisco,Catalyst9300
7070,10.60.234.242,PHLPART43,Arista,7050X3
7071,10.60.234.55,NYCNYCO43,Nokia,7750 SR-1
7072,10.20.86.232,ATLGAED15,RAD,ETX-2
7073,10.20.62.42,ATLGART45,Arista,7050X3
7074,10.50.99.90,ELPTXDS36,Juniper,QFX5120
7075,10.50.196.164,PHXAZRT60,Arista,7050X3
7076,10.40.221.61,MIAFLSW47,Cisco,Catalyst9300
7077,10.50.118.9,ELPTXCO88,Cisco,NCS540
7078,10.70.242.250,GEGWASW60,Cisco,Catalyst9300
7079,10.50.125.185,ELPTXDS89,ADVA,FSP150
7080,10.50.237.85,ABQNMSW85,Cisco,Catalyst9300
7081,10.20.205.191,PITPAAG04,ADVA,FSP3000
7082,10.20.206.185,ATLGACO91,Cisco,NCS540
7083,10.20.182.67,ATLGADS01,ADVA,FSP150
7084,10.10.128.41,AUSTXSW90,Cisco,Catalyst9300
7085,10.40.138.126,MIAFLDS38,Juniper,QFX5120
7086,10.40.185.33,MIAFLRT71,Arista,7050X3
7087,10.40.180.136,BNATNCO30,Nokia,7750 SR-1
7088,10.30.244.254,SEAWART18,Arista,7050X3
7089,10.30.169.3,SEAWAAG66,ADVA,FSP3000
7090,10.60.126.212,PHLPAAG62,ADVA,FSP3000
7091,10.40.218.145,MIAFLSW73,Cisco,Catalyst9300
7092,10.10.207.171,AUSTXAG92,Arista,7280R
7093,10.60.98.208,BOSMACO53,Juniper,MX204
7094,10.70.51.108,BOIIDCO21,Cisco,NCS540
7095,10.40.246.200,BNATNDS91,ADVA,FSP150
7096,10.30.121.113,SEAWASW98,Cisco,Catalyst9300
7097,10.50.7.234,ABQNMAG57,Arista,7280R
7098,10.10.116.81,DALTXCO58,Cisco,NCS540
7099,10.10.150.173,AUSTXCO88,Cisco,NCS540
7100,10.50.199.227,ELPTXCO44,Cisco,NCS540
7101,10.50.188.113,ABQNMED70,Juniper,SRX345
7102,10.50.16.122,ABQNMSW50,Cisco,Catalyst9300
7103,10.50.89.34,ABQNMCO96,Nokia,7750 SR-1
7104,10.70.239.167,PORORRT31,Arista,7050X3
7105,10.50.157.212,ABQNMED26,Cisco,ISR4431
7106,10.70.181.7,GEGWACO72,Cisco,NCS540
7107,10.60.121.47,BOSMAED04,RAD,ETX-2
7108,10.70.159.28,GEGWAAG44,ADVA,FSP3000
7109,10.30.2.191,SEAWASW39,Cisco,Catalyst9300
7110,10.60.168.227,PHLPACO94,Cisco,NCS540
7111,10.70.196.121,GEGWACO73,Cisco,NCS540
7112,10.60.62.175,NYCNYAG55,Arista,7280R
7113,10.10.237.123,OKCOKCO19,Nokia,7750 SR-1
7114,10.30.178.231,SEAWACO73,Nokia,7750 SR-1
7115,10.70.185.113,GEGWART62,Arista,7050X3
7116,10.30.106.70,SEAWART29,Arista,7050X3
7117,10.70.152.237,GEGWASW33,Cisco,Catalyst9300
7118,10.20.57.50,PITPAAG55,Arista,7280R
7119,10.40.105.187,JAXFLRT80,Arista,7050X3
7120,10.20.69.133,CLTNCDS72,ADVA,FSP150
7121,10.30.251.63,SFOCASW49,Cisco,Catalyst9300
7122,10.40.220.235,MIAFLSW09,Cisco,Catalyst9300
7123,10.30.152.100,LAXCACO65,Juniper,MX204
7124,10.50.21.164,PHXAZDS84,ADVA,FSP150
7125,10.20.66.201,PITPAED40,RAD,ETX-2
7126,10.60.100.76,PHLPASW41,Cisco,Catalyst9300
7127,10.20.16.212,CLTNCAG91,ADVA,FSP3000
7128,10.10.54.215,AUSTXSW48,Cisco,Catalyst9300
7129,10.10.105.78,AUSTXCO87,Nokia,7750 SR-1
7130,10.10.25.60,AUSTXCO41,Juniper,MX204
7131,10.60.139.216,PHLPACO20,Cisco,NCS540
7132,10.20.78.175,PITPASW02,Cisco,Catalyst9300
7133,10.60.132.173,NYCNYRT96,Arista,7050X3
7134,10.20.136.108,CLTNCRT62,Arista,7050X3
7135,10.20.73.117,PITPAAG21,ADVA,FSP3000
7136,10.30.79.177,LAXCACO45,Cisco,NCS540
7137,10.30.49.198,SFOCASW12,Cisco,Catalyst9300
7138,10.60.1.171,PHLPAAG37,ADVA,FSP3000
7139,10.20.134.121,PITPASW78,Cisco,Catalyst9300
7140,10.30.13.210,LAXCACO04,Juniper,MX204
7141,10.60.224.146,NYCNYRT98,Arista,7050X3
7142,10.70.221.232,GEGWART57,Arista,7050X3
7143,10.20.67.160,CLTNCAG69,ADVA,FSP3000
7144,10.60.202.250,NYCNYRT07,Arista,7050X3
7145,10.70.212.241,BOIIDCO58,Nokia,7750 SR-1
7146,10.20.82.41,CLTNCRT35,Arista,7050X3
7147,10.30.80.217,SFOCART89,Arista,7050X3
7148,10.20.32.195,CLTNCDS05,ADVA,FSP150
7149,10.20.184.244,PITPART71,Arista,7050X3
7150,10.70.136.168,BOIIDCO86,Nokia,7750 SR-1
7151,10.10.100.165,OKCOKAG45,Arista,7280R
7152,10.20.248.188,CLTNCRT97,Arista,7050X3
7153,10.10.235.106,OKCOKAG34,Arista,7280R
7154,10.40.38.165,JAXFLDS22,Juniper,QFX5120
7155,10.40.6.153,BNATNED81,RAD,ETX-2
7156,10.40.96.12,MIAFLSW96,Cisco,Catalyst9300
7157,10.50.133.191,ELPTXSW42,Cisco,Catalyst9300
7158,10.10.121.122,OKCOKDS08,ADVA,FSP150
7159,10.20.66.111,PITPART06,Arista,7050X3
7160,10.40.93.112,JAXFLCO03,Juniper,MX204
7161,10.60.90.156,BOSMACO96,Juniper,MX204
7162,10.10.149.11,OKCOKSW24,Cisco,Catalyst9300
7163,10.20.158.215,ATLGADS94,Juniper,QFX5120
7164,10.40.248.55,JAXFLDS92,Juniper,QFX5120
7165,10.40.219.69,JAXFLED36,Cisco,ISR4431
7166,10.30.146.113,SEAWART65,Arista,7050X3
7167,10.20.156.112,ATLGASW57,Cisco,Catalyst9300
7168,10.50.159.245,ELPTXSW13,Cisco,Catalyst9300
7169,10.40.21.86,BNATNDS28,Juniper,QFX5120
7170,10.20.170.63,ATLGASW46,Cisco,Catalyst9300
7171,10.20.13.78,PITPAAG90,Arista,7280R
7172,10.20.104.5,PITPAAG24,Arista,7280R
7173,10.70.128.169,GEGWART15,Arista,7050X3
7174,10.10.33.103,AUSTXCO57,Juniper,MX204
7175,10.10.188.222,DALTXRT22,Arista,7050X3
7176,10.10.178.170,AUSTXDS32,Juniper,QFX5120
7177,10.60.144.241,PHLPART56,Arista,7050X3
7178,10.20.10.252,CLTNCDS22,ADVA,FSP150
7179,10.20.30.201,PITPASW27,Cisco,Catalyst9300
7180,10.10.156.31,OKCOKAG04,ADVA,FSP3000
7181,10.60.22.176,NYCNYCO71,Nokia,7750 SR-1
7182,10.20.217.173,PITPART76,Arista,7050X3
7183,10.40.230.134,JAXFLED45,RAD,ETX-2
7184,10.50.243.139,ELPTXCO79,Cisco,NCS540
7185,10.70.201.81,BOIIDRT35,Arista,7050X3
7186,10.20.50.74,PITPASW26,Cisco,Catalyst9300
7187,10.10.0.137,AUSTXRT95,Arista,7050X3
7188,10.10.2.110,OKCOKRT04,Arista,7050X3
7189,10.30.220.92,SEAWASW88,Cisco,Catalyst9300
7190,10.50.32.85,PHXAZAG43,ADVA,FSP3000
7191,10.40.5.198,MIAFLAG01,ADVA,FSP3000
7192,10.10.226.172,AUSTXSW03,Cisco,Catalyst9300
7193,10.60.150.204,BOSMAAG63,Arista,7280R
7194,10.60.206.253,NYCNYCO79,Nokia,7750 SR-1
7195,10.10.30.233,OKCOKCO80,Cisco,NCS540
7196,10.70.134.81,GEGWART30,Arista,7050X3
7197,10.30.218.153,SFOCAAG19,ADVA,FSP3000
7198,10.20.95.190,PITPADS10,ADVA,FSP150
7199,10.70.113.215,GEGWACO13,Nokia,7750 SR-1
7200,10.10.104.177,AUSTXSW65,Cisco,Catalyst9300
7201,10.50.38.221,ELPTXDS38,ADVA,FSP150
7202,10.50.127.98,PHXAZCO40,Nokia,7750 SR-1
7203,10.50.163.224,ABQNMAG31,ADVA,FSP3000
7204,10.50.164.118,ELPTXRT64,Arista,7050X3
7205,10.10.54.192,AUSTXAG17,Arista,7280R
7206,10.20.254.57,PITPASW15,Cisco,Catalyst9300
7207,10.10.58.113,AUSTXSW32,Cisco,Catalyst9300
7208,10.10.216.200,DALTXAG95,Arista,7280R
7209,10.60.240.254,NYCNYRT29,Arista,7050X3
7210,10.40.53.247,JAXFLDS96,Juniper,QFX5120
7211,10.30.209.87,SEAWAAG18,Arista,7280R
7212,10.30.9.124,SFOCASW42,Cisco,Catalyst9300
7213,10.40.114.190,BNATNSW75,Cisco,Catalyst9300
7214,10.70.84.253,BOIIDCO35,Juniper,MX204
7215,10.30.72.132,SFOCART81,Arista,7050X3
7216,10.30.40.84,LAXCART20,Arista,7050X3
7217,10.20.92.4,PITPACO59,Nokia,7750 SR-1
7218,10.10.126.164,DALTXRT63,Arista,7050X3
